#Variables:
#rsds_CCSM4_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_GFDL-ESM2M_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_GFDL-ESM2G_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_HadGEM2-CC365_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_MIROC5_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_NorESM1-M_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3384, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_rsds_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_GFDL-ESM2G_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,rsds_CCSM4_rcp45(Wm-2),rsds_GFDL-ESM2M_rcp45(Wm-2),rsds_GFDL-ESM2G_rcp45(Wm-2),rsds_HadGEM2-CC365_rcp45(Wm-2),rsds_MIROC5_rcp45(Wm-2),rsds_NorESM1-M_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2)"
""
yyyy-mm-dd,rsds_CCSM4_rcp45(Wm-2),rsds_GFDL-ESM2M_rcp45(Wm-2),rsds_GFDL-ESM2G_rcp45(Wm-2),rsds_HadGEM2-CC365_rcp45(Wm-2),rsds_MIROC5_rcp45(Wm-2),rsds_NorESM1-M_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2)
2079-06-05,297.723480,336.862274,332.871918,343.076019,201.542282,318.457550,305.296600,305.296600,305.296600,305.296600
2079-06-06,336.827637,334.725922,334.749908,342.425537,326.840576,322.933380,330.172760,330.172760,330.172760,330.172760
2079-06-07,321.594391,340.383972,333.475220,342.432556,340.993805,326.908386,338.138855,338.138855,338.138855,338.138855
2079-06-08,294.136169,339.038940,314.770538,339.236908,343.478912,332.253357,336.372162,336.372162,336.372162,336.372162
2079-06-09,309.726166,341.529297,314.431000,337.894684,345.237671,335.727386,233.969986,233.969986,233.969986,233.969986
2079-06-10,320.440857,331.177704,329.816315,340.585907,339.950745,335.557861,275.872772,275.872772,275.872772,275.872772
2079-06-11,335.027924,336.280243,337.977570,340.481232,339.217407,331.675659,258.576355,258.576355,258.576355,258.576355
2079-06-12,317.627533,333.251129,337.091675,338.714478,338.197418,288.169861,288.732697,288.732697,288.732697,288.732697
2079-06-13,332.834259,334.726166,340.214111,337.648651,338.501984,271.086761,293.655426,293.655426,293.655426,293.655426
2079-06-14,283.796478,339.535034,338.138580,320.852722,334.288208,326.068939,263.843719,263.843719,263.843719,263.843719
2079-06-15,339.177521,335.452759,345.576904,273.383270,337.013092,330.138031,305.348297,305.348297,305.348297,305.348297
2079-06-16,333.912842,345.076996,347.903564,307.680939,338.085449,328.855591,311.361847,311.361847,311.361847,311.361847
2079-06-17,342.897430,342.698944,341.694763,323.185791,341.070068,339.653564,292.831879,292.831879,292.831879,292.831879
2079-06-18,240.074982,343.070709,338.008545,310.187378,344.085022,346.648560,304.009247,304.009247,304.009247,304.009247
2079-06-19,333.351318,272.016724,344.057617,328.461517,221.603561,339.166473,308.719269,308.719269,308.719269,308.719269
2079-06-20,331.301056,335.894806,338.157257,336.760162,341.402130,345.418701,320.641907,320.641907,320.641907,320.641907
2079-06-21,328.491394,348.496948,338.888031,337.533630,258.064545,343.723267,299.467255,299.467255,299.467255,299.467255
2079-06-22,308.337067,345.088745,339.172913,339.423309,346.145782,343.251129,314.526581,314.526581,314.526581,314.526581
2079-06-23,318.843628,349.828094,345.993439,294.287140,343.930542,343.997650,285.161530,285.161530,285.161530,285.161530
2079-06-24,333.315369,343.852844,342.116852,226.234680,345.367157,344.745300,324.303589,324.303589,324.303589,324.303589
2079-06-25,333.241760,331.890869,338.871552,222.908051,343.999786,344.022247,310.620605,310.620605,310.620605,310.620605
2079-06-26,323.069214,325.873810,337.601227,287.557739,343.449493,328.241333,331.963806,331.963806,331.963806,331.963806
2079-06-27,317.500549,322.298401,341.340240,309.215851,344.679535,343.181580,336.466522,336.466522,336.466522,336.466522
2079-06-28,297.531281,315.550781,340.238739,325.320648,330.091125,344.765625,327.693420,327.693420,327.693420,327.693420
2079-06-29,329.082733,332.770508,328.580322,332.743195,333.640442,343.509399,331.016663,331.016663,331.016663,331.016663
2079-06-30,318.370422,335.613403,324.462952,329.836365,338.132416,338.084473,307.817169,307.817169,307.817169,307.817169
2079-07-01,326.207184,269.745087,257.855621,313.452667,340.950439,343.438507,334.435150,334.435150,334.435150,334.435150
2079-07-02,335.286591,305.544159,243.430908,202.798203,341.454956,345.647095,316.931030,316.931030,316.931030,316.931030
2079-07-03,338.136780,272.267883,299.936554,184.198105,343.449829,343.213531,261.375702,261.375702,261.375702,261.375702
2079-07-04,295.479614,271.954987,305.776123,245.782944,341.765900,342.428955,306.271515,306.271515,306.271515,306.271515
2079-07-05,294.481842,319.389801,326.885223,315.237061,341.904083,338.589478,319.598022,319.598022,319.598022,319.598022
2079-07-06,325.402344,324.405701,308.746460,332.513794,339.746826,337.250580,335.863037,335.863037,335.863037,335.863037
2079-07-07,336.543884,304.919617,323.407318,335.185944,249.130463,331.892090,320.456085,320.456085,320.456085,320.456085
2079-07-08,336.934601,327.662537,325.823822,334.363098,323.031799,328.774078,307.796753,307.796753,307.796753,307.796753
2079-07-09,336.278351,329.000641,327.885895,335.302002,329.322113,280.667297,291.729401,291.729401,291.729401,291.729401
2079-07-10,336.092316,301.713318,333.417450,337.037537,331.611816,212.619751,321.841431,321.841431,321.841431,321.841431
2079-07-11,338.532349,325.186554,335.739136,334.878418,329.731079,277.593567,297.582397,297.582397,297.582397,297.582397
2079-07-12,340.259674,330.453278,336.982208,334.356354,334.190643,328.418518,285.587860,285.587860,285.587860,285.587860
2079-07-13,340.383972,326.459930,336.452545,324.374084,333.358521,200.892151,287.795624,287.795624,287.795624,287.795624
2079-07-14,340.100739,312.550140,337.377411,320.701904,321.132202,305.077209,314.335815,314.335815,314.335815,314.335815
2079-07-15,314.375977,330.433197,338.224579,336.675049,332.440460,290.409363,324.467255,324.467255,324.467255,324.467255
2079-07-16,323.758392,322.998169,335.091095,336.126648,333.121521,242.955429,314.209991,314.209991,314.209991,314.209991
2079-07-17,316.517578,300.155304,328.387207,334.207123,314.946167,214.070786,326.985748,326.985748,326.985748,326.985748
2079-07-18,265.385040,252.559265,332.263489,334.585327,297.935364,228.769363,314.099426,314.099426,314.099426,314.099426
2079-07-19,331.087585,229.911896,335.244507,335.450378,338.268829,289.187592,327.434387,327.434387,327.434387,327.434387
2079-07-20,338.546753,283.058502,332.279358,338.491211,334.850159,275.207672,336.396973,336.396973,336.396973,336.396973
2079-07-21,327.368591,330.526093,329.691956,336.084045,333.757477,275.302582,336.418579,336.418579,336.418579,336.418579
2079-07-22,253.244781,328.222961,329.562744,330.868927,332.856476,286.071136,339.565369,339.565369,339.565369,339.565369
2079-07-23,274.915649,320.315094,330.181519,332.779205,334.855804,294.964783,334.758270,334.758270,334.758270,334.758270
2079-07-24,314.653534,322.682465,330.465454,325.570343,336.275116,296.574493,274.918945,274.918945,274.918945,274.918945
2079-07-25,228.636978,330.961914,328.400757,300.252075,323.519989,286.588287,298.974182,298.974182,298.974182,298.974182
2079-07-26,232.582825,234.099533,328.971283,227.285294,330.930267,311.318970,314.134888,314.134888,314.134888,314.134888
2079-07-27,306.522675,324.855652,328.809326,272.977051,329.062988,297.141235,330.197937,330.197937,330.197937,330.197937
2079-07-28,321.663879,299.726227,327.530029,313.076935,328.200317,306.855835,317.844574,317.844574,317.844574,317.844574
2079-07-29,311.740570,316.876160,327.544281,303.492249,320.625275,310.429169,324.229034,324.229034,324.229034,324.229034
2079-07-30,267.974274,324.430969,322.734558,262.507782,321.918121,196.554001,328.182190,328.182190,328.182190,328.182190
2079-07-31,294.902100,325.646637,321.189575,297.476288,321.978821,271.904144,331.460938,331.460938,331.460938,331.460938
2079-08-01,276.011047,317.383606,322.926697,299.210327,321.037781,305.247406,328.766083,328.766083,328.766083,328.766083
2079-08-02,275.936554,314.337219,320.327698,296.165070,321.556763,307.238068,325.092255,325.092255,325.092255,325.092255
2079-08-03,265.086914,319.865936,316.594971,296.017212,308.822998,305.885925,319.822205,319.822205,319.822205,319.822205
2079-08-04,299.054291,315.438568,318.484222,287.703094,277.906311,297.915253,318.083771,318.083771,318.083771,318.083771
2079-08-05,288.616455,316.422638,316.527008,278.955750,309.292969,308.032837,314.866150,314.866150,314.866150,314.866150
2079-08-06,205.608490,240.631241,288.434296,231.006958,306.530945,289.274384,308.151062,308.151062,308.151062,308.151062
2079-08-07,268.902100,238.410767,224.147766,295.692810,305.389038,196.451172,295.888947,295.888947,295.888947,295.888947
2079-08-08,263.388550,233.091171,224.240646,280.941223,304.964539,261.347504,295.586914,295.586914,295.586914,295.586914
2079-08-09,295.123077,281.640594,268.978577,298.699890,303.384552,275.843262,297.458405,297.458405,297.458405,297.458405
2079-08-10,233.948135,282.664215,276.638000,286.192810,306.175964,274.939789,298.049469,298.049469,298.049469,298.049469
2079-08-11,273.558472,222.457687,283.043976,279.271393,307.667999,271.930328,243.136093,243.136093,243.136093,243.136093
2079-08-12,295.553131,273.736725,295.666748,293.610229,300.197601,165.555878,290.938354,290.938354,290.938354,290.938354
2079-08-13,303.486847,272.483459,298.141571,299.217712,289.747894,283.164612,280.682709,280.682709,280.682709,280.682709
2079-08-14,302.339966,283.145782,299.900787,299.217712,275.821472,282.104767,260.349548,260.349548,260.349548,260.349548
2079-08-15,300.272552,296.803711,301.955048,291.755341,237.703049,276.881287,292.676392,292.676392,292.676392,292.676392
2079-08-16,298.800934,297.450623,298.752747,291.571045,292.994324,247.053253,296.294250,296.294250,296.294250,296.294250
2079-08-17,297.854980,232.591888,296.358093,262.921722,297.474792,273.353882,292.928833,292.928833,292.928833,292.928833
2079-08-18,289.368011,275.639374,296.590912,287.148956,297.235962,289.652496,302.444641,302.444641,302.444641,302.444641
2079-08-19,293.012665,285.700165,294.442413,283.900574,302.061859,284.213776,277.036987,277.036987,277.036987,277.036987
2079-08-20,294.179138,284.769287,292.028992,291.059998,302.315399,282.443787,201.003220,201.003220,201.003220,201.003220
2079-08-21,292.054962,295.735229,293.060028,284.738770,298.449341,287.739319,219.712509,219.712509,219.712509,219.712509
2079-08-22,289.105286,282.636780,293.068390,294.245331,297.491364,261.345551,249.903259,249.903259,249.903259,249.903259
2079-08-23,285.952820,248.648514,295.614960,295.913147,294.993744,242.609238,278.498718,278.498718,278.498718,278.498718
2079-08-24,257.206757,254.605133,290.440491,296.252594,286.078522,247.332535,255.419525,255.419525,255.419525,255.419525
2079-08-25,285.061523,266.353302,275.365570,294.603058,290.179932,213.604935,255.530121,255.530121,255.530121,255.530121
2079-08-26,288.225922,289.034088,225.214890,291.725677,274.832458,236.476807,257.226379,257.226379,257.226379,257.226379
2079-08-27,284.991302,282.918549,233.476730,262.560852,286.958252,251.321014,273.352570,273.352570,273.352570,273.352570
2079-08-28,276.222992,271.730072,190.989685,276.306732,285.273956,274.867218,284.115051,284.115051,284.115051,284.115051
2079-08-29,217.066025,165.402664,164.829651,278.291626,271.052216,261.044312,283.795319,283.795319,283.795319,283.795319
2079-08-30,271.263672,215.205002,266.938965,280.128448,276.964569,275.193970,281.229492,281.229492,281.229492,281.229492
2079-08-31,273.891876,257.383636,260.148132,282.666077,278.696838,277.869202,282.087860,282.087860,282.087860,282.087860
2079-09-01,219.652527,271.916901,274.239868,279.540985,274.175507,262.847656,279.202820,279.202820,279.202820,279.202820
2079-09-02,265.395386,270.984985,274.829132,271.306732,265.943512,225.893387,258.515320,258.515320,258.515320,258.515320
2079-09-03,249.865173,222.668610,275.297821,250.617523,266.434418,217.770630,230.075348,230.075348,230.075348,230.075348
2079-09-04,257.988037,249.149475,272.795013,240.666687,266.219543,217.180298,219.836868,219.836868,219.836868,219.836868
2079-09-05,157.236420,253.386826,272.977112,249.887039,267.916443,212.610367,199.805298,199.805298,199.805298,199.805298
2079-09-06,192.724854,241.864975,269.928833,258.107941,269.536713,207.190613,218.089447,218.089447,218.089447,218.089447
2079-09-07,252.272232,244.219559,233.964752,259.900269,268.720520,213.917557,230.065125,230.065125,230.065125,230.065125
2079-09-08,243.884888,225.022659,254.232742,262.310760,265.285583,217.296707,230.360886,230.360886,230.360886,230.360886
2079-09-09,249.242340,234.629913,260.939240,254.308517,246.847748,229.105743,230.733704,230.733704,230.733704,230.733704
2079-09-10,251.147247,252.782562,262.684174,257.442139,255.416901,239.735596,230.731110,230.731110,230.731110,230.731110
2079-09-11,249.838409,235.731308,235.812836,255.752243,254.251450,247.143631,238.112015,238.112015,238.112015,238.112015
2079-09-12,248.324829,250.498901,247.582138,250.790009,250.800964,239.335754,251.968521,251.968521,251.968521,251.968521
2079-09-13,221.704971,250.688980,245.079758,246.237152,234.889130,216.660538,199.875992,199.875992,199.875992,199.875992
2079-09-14,241.385513,248.702850,229.922928,245.925964,244.329987,205.276367,220.786972,220.786972,220.786972,220.786972
2079-09-15,234.817429,249.323502,241.769974,246.219986,246.221283,239.645782,241.183578,241.183578,241.183578,241.183578
2079-09-16,215.377808,249.269089,246.087067,245.311188,249.248734,241.839737,244.609497,244.609497,244.609497,244.609497
2079-09-17,230.217331,228.013107,238.739182,240.969894,246.967392,232.359299,243.815659,243.815659,243.815659,243.815659
2079-09-18,237.371170,148.764893,245.942169,230.333328,212.418091,234.112854,241.180099,241.180099,241.180099,241.180099
2079-09-19,184.390854,190.467316,205.456177,201.549286,243.968140,208.913391,206.832169,206.832169,206.832169,206.832169
2079-09-20,187.104813,186.336685,87.439484,192.535477,241.452225,194.813660,208.471832,208.471832,208.471832,208.471832
2079-09-21,214.640030,188.925491,212.683960,214.356262,234.516495,205.257828,236.444138,236.444138,236.444138,236.444138
2079-09-22,229.157440,165.827515,232.849380,191.510010,197.410980,217.151077,244.314117,244.314117,244.314117,244.314117
2079-09-23,224.831528,216.409592,230.803009,188.554245,113.289993,201.079849,239.510727,239.510727,239.510727,239.510727
2079-09-24,225.941116,232.032150,227.134506,194.439911,191.458664,186.370789,235.342270,235.342270,235.342270,235.342270
2079-09-25,229.882599,231.158112,225.803818,188.766953,222.102463,143.601547,234.622757,234.622757,234.622757,234.622757
2079-09-26,227.268463,206.328232,217.194992,170.939377,218.899628,192.174683,234.096603,234.096603,234.096603,234.096603
2079-09-27,179.803146,211.177673,220.888489,157.044052,193.037567,152.976990,232.338898,232.338898,232.338898,232.338898
2079-09-28,219.179077,194.951035,181.134567,168.281235,189.719757,197.467606,180.290695,180.290695,180.290695,180.290695
2079-09-29,221.784668,221.584930,216.618439,210.246429,212.204697,206.191544,120.748215,120.748215,120.748215,120.748215
2079-09-30,206.519409,217.158157,193.682098,218.176453,170.242050,212.236511,201.559189,201.559189,201.559189,201.559189
2079-10-01,216.857452,215.129745,220.533875,214.651672,211.447144,214.748596,195.803345,195.803345,195.803345,195.803345
2079-10-02,222.071579,215.115051,221.091263,212.804047,208.752640,191.054382,211.694992,211.694992,211.694992,211.694992
2079-10-03,218.738907,211.351654,217.778824,208.920883,183.827454,126.976456,179.586075,179.586075,179.586075,179.586075
2079-10-04,199.661240,207.420990,219.214630,205.027252,163.950012,121.198975,144.620346,144.620346,144.620346,144.620346
2079-10-05,213.402451,195.229538,207.130814,204.051361,177.060699,184.795929,137.365982,137.365982,137.365982,137.365982
2079-10-06,209.319946,197.654266,204.371262,197.585022,184.221893,143.675812,187.972824,187.972824,187.972824,187.972824
2079-10-07,206.336655,195.070328,200.116165,193.712830,200.016281,140.508957,200.737961,200.737961,200.737961,200.737961
2079-10-08,204.176285,202.620377,201.343338,192.952957,197.088181,155.037628,212.596069,212.596069,212.596069,212.596069
2079-10-09,203.178177,201.473282,189.171631,173.382828,175.844467,104.434906,214.842117,214.842117,214.842117,214.842117
2079-10-10,141.918488,163.179718,186.565735,173.641953,128.226532,163.808899,213.387772,213.387772,213.387772,213.387772
2079-10-11,176.269913,124.326576,134.829422,191.427399,128.177216,169.292786,209.678482,209.678482,209.678482,209.678482
2079-10-12,166.315399,159.393829,119.295410,187.683289,180.043839,162.750320,173.262817,173.262817,173.262817,173.262817
2079-10-13,92.908073,87.134872,119.171204,183.503265,178.992905,167.536575,178.193466,178.193466,178.193466,178.193466
2079-10-14,118.340324,134.334579,130.108459,181.709946,183.131714,135.504227,197.978546,197.978546,197.978546,197.978546
2079-10-15,120.248581,143.116058,68.152786,165.072464,182.783218,136.775681,198.618668,198.618668,198.618668,198.618668
2079-10-16,155.863770,157.492493,58.238754,160.275192,185.655991,137.487808,189.497818,189.497818,189.497818,189.497818
2079-10-17,184.315323,126.464546,65.249702,133.538651,184.352692,139.335907,200.345062,200.345062,200.345062,200.345062
2079-10-18,179.361313,129.229416,82.680969,148.975647,183.174179,153.417618,160.039001,160.039001,160.039001,160.039001
2079-10-19,180.095474,140.918518,133.536896,129.288361,171.258408,147.665421,62.844170,62.844170,62.844170,62.844170
2079-10-20,177.172943,151.826920,91.168846,139.669373,144.057632,84.452805,56.139534,56.139534,56.139534,56.139534
2079-10-21,176.487717,157.635605,129.306702,136.723587,177.515778,136.774323,89.983490,89.983490,89.983490,89.983490
2079-10-22,175.692825,180.277298,104.371605,134.420166,154.533524,171.130585,155.462234,155.462234,155.462234,155.462234
2079-10-23,171.375610,172.327988,140.677475,86.015617,112.525681,162.787064,115.049095,115.049095,115.049095,115.049095
2079-10-24,133.814087,162.673859,81.120384,68.621208,114.524437,152.197418,86.568321,86.568321,86.568321,86.568321
2079-10-25,171.884674,129.492844,131.099762,57.045776,143.901962,134.055313,93.380417,93.380417,93.380417,93.380417
2079-10-26,173.377731,145.772949,176.337799,110.506851,174.184845,140.733337,123.785210,123.785210,123.785210,123.785210
2079-10-27,170.962173,172.211258,172.665421,72.422142,102.073357,172.136673,72.623192,72.623192,72.623192,72.623192
2079-10-28,158.211212,172.904037,110.357140,111.126488,161.690857,164.866974,118.869225,118.869225,118.869225,118.869225
2079-10-29,157.111328,169.208771,162.604660,135.124710,106.061226,149.050018,153.050034,153.050034,153.050034,153.050034
2079-10-30,138.961502,138.926788,165.466248,112.825623,93.145187,124.424957,105.699020,105.699020,105.699020,105.699020
2079-10-31,128.016541,109.687088,162.625336,109.272339,132.574081,129.475662,111.711151,111.711151,111.711151,111.711151
2079-11-01,114.092682,48.165550,161.269791,129.366501,74.783661,124.096169,119.409851,119.409851,119.409851,119.409851
2079-11-02,87.586632,68.190742,160.717133,106.070297,68.534813,98.288452,104.700783,104.700783,104.700783,104.700783
2079-11-03,125.658501,124.545761,159.642014,108.818352,74.228439,119.485588,115.078331,115.078331,115.078331,115.078331
2079-11-04,155.201920,158.222336,149.425720,135.619568,77.813477,138.861526,102.726784,102.726784,102.726784,102.726784
2079-11-05,138.624161,53.234337,112.311089,145.376083,129.700745,137.495895,120.345772,120.345772,120.345772,120.345772
2079-11-06,145.436661,87.847267,110.232841,137.033707,109.165871,122.605835,128.323471,128.323471,128.323471,128.323471
2079-11-07,133.487885,106.560837,149.914139,83.500519,74.380028,128.023209,147.071579,147.071579,147.071579,147.071579
2079-11-08,125.558937,132.625504,124.417313,70.714188,131.652237,74.663254,120.525482,120.525482,120.525482,120.525482
2079-11-09,113.202080,133.935425,76.407295,103.610565,90.955414,122.459511,63.659664,63.659664,63.659664,63.659664
2079-11-10,79.249878,125.725151,116.165512,110.475700,103.816849,122.503052,99.773827,99.773827,99.773827,99.773827
2079-11-11,59.910816,105.714439,141.461990,111.555725,131.831696,120.729111,115.955605,115.955605,115.955605,115.955605
2079-11-12,54.784283,128.350616,130.784561,67.421135,86.756775,80.137108,103.598221,103.598221,103.598221,103.598221
2079-11-13,71.226868,130.672577,105.634071,71.690987,75.561058,103.018013,120.934853,120.934853,120.934853,120.934853
2079-11-14,106.084335,128.443207,119.744507,65.206360,99.826515,94.725838,95.630318,95.630318,95.630318,95.630318
2079-11-15,122.068153,128.690750,95.390236,53.438473,94.917068,108.812820,40.785854,40.785854,40.785854,40.785854
2079-11-16,124.950462,128.080307,76.997200,82.993607,108.124611,64.642578,111.290955,111.290955,111.290955,111.290955
2079-11-17,78.646194,113.887199,107.615723,89.536484,109.705338,75.419189,88.359482,88.359482,88.359482,88.359482
2079-11-18,57.091755,116.300568,56.574024,98.252487,104.757431,98.232430,78.719635,78.719635,78.719635,78.719635
2079-11-19,102.567596,122.054268,117.343704,100.022522,82.548866,104.787346,70.446068,70.446068,70.446068,70.446068
2079-11-20,109.152298,126.110344,53.402794,104.560547,83.422920,102.441971,70.082100,70.082100,70.082100,70.082100
2079-11-21,122.564545,113.708458,83.094040,104.405304,84.837234,78.237091,103.519608,103.519608,103.519608,103.519608
2079-11-22,123.862473,77.539299,64.173676,64.212860,111.377945,108.773911,99.432083,99.432083,99.432083,99.432083
2079-11-23,72.569435,82.126434,99.595261,29.055368,98.352646,79.941231,70.357643,70.357643,70.357643,70.357643
2079-11-24,29.201775,116.939476,81.981392,58.770847,63.975746,73.471977,47.999912,47.999912,47.999912,47.999912
2079-11-25,69.014664,89.425964,99.614716,104.663513,35.444351,52.643360,94.778145,94.778145,94.778145,94.778145
2079-11-26,68.005531,113.793983,112.819130,94.657875,79.791145,90.724564,81.596291,81.596291,81.596291,81.596291
2079-11-27,87.266083,99.488380,98.446182,54.621021,107.788490,97.822968,60.530052,60.530052,60.530052,60.530052
2079-11-28,95.956589,108.305321,113.494759,32.470001,74.726006,95.637787,98.988457,98.988457,98.988457,98.988457
2079-11-29,91.478737,113.638580,111.487053,49.773712,92.027924,68.337105,100.140625,100.140625,100.140625,100.140625
2079-11-30,97.866737,113.192772,71.327873,75.644180,65.520393,79.333138,91.461632,91.461632,91.461632,91.461632
2079-12-01,95.376114,76.645546,95.426964,79.465492,93.628128,42.189255,108.215446,108.215446,108.215446,108.215446
2079-12-02,87.753342,101.472672,106.540504,89.231163,93.633507,40.157661,108.487206,108.487206,108.487206,108.487206
2079-12-03,73.658005,98.334892,99.959221,64.928352,94.431015,45.582829,99.902336,99.902336,99.902336,99.902336
2079-12-04,94.526115,51.793259,70.306412,34.588268,97.288589,65.431313,86.066093,86.066093,86.066093,86.066093
2079-12-05,74.587410,61.285957,61.821861,37.948608,100.226921,86.357140,93.276413,93.276413,93.276413,93.276413
2079-12-06,53.438671,84.054489,104.358948,70.332161,96.988266,95.727051,98.868912,98.868912,98.868912,98.868912
2079-12-07,88.684631,88.953125,104.260330,89.290260,100.038452,92.440193,71.907600,71.907600,71.907600,71.907600
2079-12-08,71.814011,81.649818,102.409447,92.510269,73.277451,88.158058,64.016914,64.016914,64.016914,64.016914
2079-12-09,60.513981,74.855934,100.219017,102.451523,100.416634,92.781273,73.418663,73.418663,73.418663,73.418663
2079-12-10,43.733379,92.945633,96.312439,98.258560,93.267555,93.099228,69.787338,69.787338,69.787338,69.787338
2079-12-11,33.441029,90.185097,64.770676,95.489204,66.219460,96.455536,64.437279,64.437279,64.437279,64.437279
2079-12-12,42.387432,65.686638,61.483349,79.379082,95.717010,73.717361,90.184914,90.184914,90.184914,90.184914
2079-12-13,73.382698,39.545120,69.887459,78.014999,89.485054,79.078667,95.371887,95.371887,95.371887,95.371887
2079-12-14,32.763611,68.277534,92.093193,91.071571,62.472130,97.030876,93.381592,93.381592,93.381592,93.381592
2079-12-15,62.655945,94.180168,95.967331,86.823456,75.952744,82.960815,72.602844,72.602844,72.602844,72.602844
2079-12-16,42.927025,66.244835,73.159218,75.393921,87.330261,69.661736,87.171745,87.171745,87.171745,87.171745
2079-12-17,67.560753,34.899509,78.586441,94.099854,61.724823,66.932144,93.868713,93.868713,93.868713,93.868713
2079-12-18,50.136517,28.154799,56.640377,91.558342,65.546272,72.636597,59.635178,59.635178,59.635178,59.635178
2079-12-19,83.339088,44.287472,28.450014,87.184364,96.574089,58.482380,71.396294,71.396294,71.396294,71.396294
2079-12-20,51.356159,71.422272,45.960007,89.629402,97.054947,47.413876,46.328194,46.328194,46.328194,46.328194
2079-12-21,79.490318,44.205719,73.249329,90.255249,58.569725,70.744026,66.947296,66.947296,66.947296,66.947296
2079-12-22,76.150948,39.543571,92.461105,86.843414,75.682739,82.292778,69.153778,69.153778,69.153778,69.153778
2079-12-23,77.683014,45.135551,78.268600,90.751892,93.224319,80.009720,81.964577,81.964577,81.964577,81.964577
2079-12-24,79.385689,86.425072,68.699219,95.178139,81.931595,58.607388,80.625610,80.625610,80.625610,80.625610
2079-12-25,83.845772,73.926773,93.348274,93.640884,96.020882,57.645618,91.916534,91.916534,91.916534,91.916534
2079-12-26,76.959000,99.490944,85.831306,72.781250,95.331841,59.227264,82.917580,82.917580,82.917580,82.917580
2079-12-27,79.281845,97.794304,91.804779,90.028084,41.926357,70.072784,97.390114,97.390114,97.390114,97.390114
2079-12-28,43.037483,99.079758,63.521637,91.182198,91.395065,96.057831,90.210388,90.210388,90.210388,90.210388
2079-12-29,38.442699,99.194138,45.990734,93.639465,84.580223,86.409760,94.871292,94.871292,94.871292,94.871292
2079-12-30,69.877693,96.124626,47.241829,50.999023,93.094315,92.666199,95.826851,95.826851,95.826851,95.826851
2079-12-31,56.263863,73.845032,80.301384,93.605774,87.708893,97.799431,95.545166,95.545166,95.545166,95.545166
2080-01-01,83.125298,46.686752,78.175735,68.954597,90.896423,90.249840,73.117325,73.117325,73.117325,73.117325
2080-01-02,52.226620,57.546131,64.808754,91.530388,94.258911,84.952972,69.501312,69.501312,69.501312,69.501312
2080-01-03,75.542450,61.789768,89.944939,85.889839,95.017494,83.921844,76.645729,76.645729,76.645729,76.645729
2080-01-04,70.261559,68.974297,93.197357,68.310722,94.481400,80.957489,61.986118,61.986118,61.986118,61.986118
2080-01-05,64.899124,40.667797,93.518951,57.550571,95.213791,78.854149,51.415108,51.415108,51.415108,51.415108
2080-01-06,53.606133,48.786388,95.089226,38.459293,95.121063,96.112572,76.760513,76.760513,76.760513,76.760513
