#Variables:
#tasmax_CCSM4_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_GFDL-ESM2G_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MIROC5_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_NorESM1-M_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3388, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_MIROC5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_CCSM4_rcp85(K),tasmax_GFDL-ESM2M_rcp85(K),tasmax_GFDL-ESM2G_rcp85(K),tasmax_HadGEM2-CC365_rcp85(K),tasmax_MIROC5_rcp85(K),tasmax_NorESM1-M_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K)"
""
yyyy-mm-dd,tasmax_CCSM4_rcp85(K),tasmax_GFDL-ESM2M_rcp85(K),tasmax_GFDL-ESM2G_rcp85(K),tasmax_HadGEM2-CC365_rcp85(K),tasmax_MIROC5_rcp85(K),tasmax_NorESM1-M_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K)
2083-02-03,282.177368,281.746948,279.915161,281.828247,285.310944,278.686188,285.339264,285.339264,285.339264,285.339264
2083-02-04,281.556976,286.651581,280.163544,281.568481,287.725922,278.579834,285.494598,285.494598,285.494598,285.494598
2083-02-05,282.328522,288.972565,280.228363,284.151947,288.314056,280.017639,289.497864,289.497864,289.497864,289.497864
2083-02-06,287.189087,288.760681,277.361847,285.678406,288.922699,280.462067,290.664459,290.664459,290.664459,290.664459
2083-02-07,288.004272,288.076843,275.523834,287.291748,284.445496,285.227539,290.311249,290.311249,290.311249,290.311249
2083-02-08,288.498993,285.927948,277.196838,289.716339,280.980774,287.299347,289.230103,289.230103,289.230103,289.230103
2083-02-09,288.393127,280.321411,278.819702,292.310150,283.592072,288.382324,289.518646,289.518646,289.518646,289.518646
2083-02-10,286.460205,278.669067,284.380157,293.656586,286.502808,288.293274,289.878021,289.878021,289.878021,289.878021
2083-02-11,284.364014,281.747345,286.087524,292.458984,289.226410,285.783356,291.367310,291.367310,291.367310,291.367310
2083-02-12,282.808624,283.704559,289.752899,286.329926,287.981537,281.088257,291.603149,291.603149,291.603149,291.603149
2083-02-13,283.979553,282.067688,292.621124,282.342651,285.621613,280.749207,291.640350,291.640350,291.640350,291.640350
2083-02-14,285.503052,284.427673,292.018188,285.572998,285.339325,280.117767,291.925690,291.925690,291.925690,291.925690
2083-02-15,287.943787,290.393646,288.651520,286.542267,286.484161,279.397247,295.439423,295.439423,295.439423,295.439423
2083-02-16,288.530640,292.565582,289.339264,285.404419,289.455627,283.203552,295.055481,295.055481,295.055481,295.055481
2083-02-17,283.731049,291.098236,283.157623,284.614044,289.087585,281.670563,293.041656,293.041656,293.041656,293.041656
2083-02-18,278.521667,279.840881,283.804108,284.237122,288.270355,285.845673,288.475342,288.475342,288.475342,288.475342
2083-02-19,277.612152,282.161163,283.715698,284.324524,287.248108,283.877777,286.473602,286.473602,286.473602,286.473602
2083-02-20,277.555695,282.750366,283.200958,283.681183,285.919800,285.847290,286.642365,286.642365,286.642365,286.642365
2083-02-21,279.044708,282.046936,283.474243,285.411987,287.491150,288.779541,285.395508,285.395508,285.395508,285.395508
2083-02-22,278.911926,281.380676,285.166046,289.827515,287.037231,288.102661,286.699432,286.699432,286.699432,286.699432
2083-02-23,278.516571,280.573761,285.355347,293.374603,286.178345,289.065308,290.966400,290.966400,290.966400,290.966400
2083-02-24,280.741669,281.979248,282.440063,289.697449,286.281342,289.289093,290.684143,290.684143,290.684143,290.684143
2083-02-25,283.206818,282.078979,283.754700,283.820679,285.895294,288.539062,290.744629,290.744629,290.744629,290.744629
2083-02-26,282.513275,280.001923,283.694672,284.492920,284.465973,281.814423,291.234161,291.234161,291.234161,291.234161
2083-02-27,280.170898,278.944672,281.472626,288.709503,284.813049,287.617981,291.113434,291.113434,291.113434,291.113434
2083-02-28,284.117584,280.502899,284.261902,289.978546,286.526520,289.967133,285.874420,285.874420,285.874420,285.874420
2083-03-01,286.723145,282.455688,285.440979,290.759979,288.299347,292.498169,287.832275,287.832275,287.832275,287.832275
2083-03-02,291.491913,285.260223,285.590576,290.763977,290.278290,291.840210,290.034882,290.034882,290.034882,290.034882
2083-03-03,293.244171,287.814728,284.835938,289.835724,288.930359,291.312531,287.389313,287.389313,287.389313,287.389313
2083-03-04,292.340332,292.101868,285.868286,288.071045,291.398132,291.642761,294.337433,294.337433,294.337433,294.337433
2083-03-05,288.539001,293.131378,287.299866,292.633118,290.868530,291.019836,299.957947,299.957947,299.957947,299.957947
2083-03-06,287.478943,292.260498,287.200714,290.422485,291.358337,290.664062,302.985291,302.985291,302.985291,302.985291
2083-03-07,291.393372,293.383331,285.994904,282.189453,290.385590,290.781372,304.306091,304.306091,304.306091,304.306091
2083-03-08,290.588531,297.714447,283.543060,283.925598,290.559021,290.793549,303.471100,303.471100,303.471100,303.471100
2083-03-09,287.475372,297.478973,284.170746,284.470581,290.253784,290.806549,300.400024,300.400024,300.400024,300.400024
2083-03-10,291.072662,296.085114,284.679291,284.445129,289.210114,291.265839,300.596832,300.596832,300.596832,300.596832
2083-03-11,293.953400,297.605042,286.786560,284.529694,288.840851,291.516479,294.779358,294.779358,294.779358,294.779358
2083-03-12,295.908600,298.935303,288.982330,286.921814,289.177124,293.992340,289.970245,289.970245,289.970245,289.970245
2083-03-13,294.987518,301.554108,290.054718,290.381683,289.992462,293.220459,289.157349,289.157349,289.157349,289.157349
2083-03-14,290.595642,304.316864,292.184937,291.543121,291.357056,292.189728,292.476837,292.476837,292.476837,292.476837
2083-03-15,287.447968,304.858124,290.815826,294.332733,290.982544,293.696716,292.546661,292.546661,292.546661,292.546661
2083-03-16,285.786438,305.408875,288.839142,292.930939,290.428406,298.959991,295.533417,295.533417,295.533417,295.533417
2083-03-17,284.568054,305.774628,289.054504,292.459656,289.345428,297.708160,295.347656,295.347656,295.347656,295.347656
2083-03-18,283.478973,305.376678,295.221161,290.599823,289.152283,295.942322,292.865051,292.865051,292.865051,292.865051
2083-03-19,282.120575,297.137299,295.118256,289.611450,289.261353,289.676483,298.928436,298.928436,298.928436,298.928436
2083-03-20,279.697449,296.856171,294.413971,294.280151,289.304626,292.064331,303.919525,303.919525,303.919525,303.919525
2083-03-21,279.324799,300.274750,296.596466,298.826141,289.267303,293.568970,304.429565,304.429565,304.429565,304.429565
2083-03-22,279.727051,300.344391,297.348297,298.596191,290.196594,292.632843,301.372467,301.372467,301.372467,301.372467
2083-03-23,283.765869,293.639709,295.638611,297.908875,290.550018,293.702240,295.784302,295.784302,295.784302,295.784302
2083-03-24,283.947205,298.111328,286.764069,295.950378,289.416168,295.441528,291.389771,291.389771,291.389771,291.389771
2083-03-25,285.560516,303.078064,287.861328,289.602142,289.951385,294.200256,295.481110,295.481110,295.481110,295.481110
2083-03-26,288.783600,303.772034,288.263977,289.076111,290.044342,290.599121,295.799591,295.799591,295.799591,295.799591
2083-03-27,291.559540,302.985596,293.959198,287.808716,290.554047,295.422028,297.179810,297.179810,297.179810,297.179810
2083-03-28,295.738373,293.325226,297.904755,289.685516,293.048584,301.368896,300.428162,300.428162,300.428162,300.428162
2083-03-29,295.620728,288.914307,297.877167,291.444061,293.511719,302.848328,300.455688,300.455688,300.455688,300.455688
2083-03-30,294.565186,288.285339,295.842621,295.462921,297.221527,302.815887,296.740875,296.740875,296.740875,296.740875
2083-03-31,291.621582,285.708771,300.802246,295.534851,299.435883,302.566803,288.424591,288.424591,288.424591,288.424591
2083-04-01,283.580444,284.662292,300.997284,291.260986,300.324158,303.999939,285.797058,285.797058,285.797058,285.797058
2083-04-02,289.621368,291.381378,288.536102,287.034454,298.399384,292.471893,282.669250,282.669250,282.669250,282.669250
2083-04-03,295.602203,291.515106,280.600708,285.739563,288.371552,286.116669,285.232544,285.232544,285.232544,285.232544
2083-04-04,295.029236,290.919312,283.531647,290.574524,295.947113,285.134308,289.163269,289.163269,289.163269,289.163269
2083-04-05,289.677704,293.055176,292.514069,294.892487,295.502502,284.753357,293.388397,293.388397,293.388397,293.388397
2083-04-06,282.678436,294.908325,297.110840,296.941650,289.159668,285.152985,295.027039,295.027039,295.027039,295.027039
2083-04-07,283.285156,298.543610,299.771790,298.396790,295.443573,288.275665,295.939789,295.939789,295.939789,295.939789
2083-04-08,282.616272,299.122467,298.941711,299.797791,297.166595,291.154968,297.864166,297.864166,297.864166,297.864166
2083-04-09,284.634369,297.944214,293.040802,301.596802,297.638397,295.873718,298.177277,298.177277,298.177277,298.177277
2083-04-10,283.353394,297.148651,289.245331,303.661896,297.336395,295.874878,295.835327,295.835327,295.835327,295.835327
2083-04-11,279.518402,296.144867,290.376007,304.443481,295.985168,295.072052,301.075989,301.075989,301.075989,301.075989
2083-04-12,284.296661,295.613525,294.250732,303.331299,295.420319,294.140503,300.903259,300.903259,300.903259,300.903259
2083-04-13,292.783142,302.234955,293.946533,300.057617,297.100922,285.806549,294.444733,294.444733,294.444733,294.444733
2083-04-14,299.089905,304.820923,294.570892,296.947083,300.502136,288.258606,291.332214,291.332214,291.332214,291.332214
2083-04-15,300.380859,304.967529,294.858124,289.461029,300.220093,291.080109,285.129791,285.129791,285.129791,285.129791
2083-04-16,299.196716,297.003052,287.140961,291.176300,296.194611,291.525452,286.355133,286.355133,286.355133,286.355133
2083-04-17,299.799896,298.387970,291.105804,298.225128,291.615753,291.023865,286.336517,286.336517,286.336517,286.336517
2083-04-18,303.856018,300.890503,292.641388,300.296295,292.235870,288.649170,285.458496,285.458496,285.458496,285.458496
2083-04-19,303.925781,301.101013,298.589386,294.358734,291.703827,289.070007,287.207703,287.207703,287.207703,287.207703
2083-04-20,303.570099,295.100098,299.125519,287.444183,288.923035,289.288940,290.581970,290.581970,290.581970,290.581970
2083-04-21,302.654816,297.260559,299.219299,286.036682,288.650787,288.087372,294.387054,294.387054,294.387054,294.387054
2083-04-22,301.902649,293.314545,298.310303,288.127136,290.054993,291.779175,298.288086,298.288086,298.288086,298.288086
2083-04-23,294.329193,291.918732,295.784729,292.138367,294.468292,293.866730,298.310242,298.310242,298.310242,298.310242
2083-04-24,294.279175,295.221588,295.283783,296.765930,297.787933,292.231079,292.294403,292.294403,292.294403,292.294403
2083-04-25,298.343719,298.544189,292.467651,300.583771,296.997345,287.384216,288.868988,288.868988,288.868988,288.868988
2083-04-26,297.857727,299.074890,294.046326,303.496246,289.855682,288.515594,287.861115,287.861115,287.861115,287.861115
2083-04-27,297.761688,297.868530,298.138855,304.233398,288.541870,287.237671,289.891998,289.891998,289.891998,289.891998
2083-04-28,300.128662,304.624237,304.546509,303.922211,289.547302,287.992096,293.317871,293.317871,293.317871,293.317871
2083-04-29,303.695953,304.883026,306.102936,303.114746,295.516571,288.676819,293.294861,293.294861,293.294861,293.294861
2083-04-30,306.857910,299.945953,305.217194,300.585358,297.080627,288.149139,296.241455,296.241455,296.241455,296.241455
2083-05-01,305.267426,301.228790,289.680237,300.564514,293.834442,288.219208,293.916718,293.916718,293.916718,293.916718
2083-05-02,305.012451,302.345734,289.511444,299.670532,291.099884,290.796204,294.036194,294.036194,294.036194,294.036194
2083-05-03,299.159576,301.179962,292.072540,300.662811,291.737122,297.546631,290.376129,290.376129,290.376129,290.376129
2083-05-04,295.795959,291.944336,297.154510,300.415344,291.297607,299.330017,291.954285,291.954285,291.954285,291.954285
2083-05-05,305.433807,296.880157,303.971832,298.717133,295.281708,300.966736,296.053070,296.053070,296.053070,296.053070
2083-05-06,307.421204,296.614441,304.807800,297.125610,299.961792,304.549347,298.583710,298.583710,298.583710,298.583710
2083-05-07,307.411499,295.471100,304.574677,298.739258,302.385162,304.992371,298.910828,298.910828,298.910828,298.910828
2083-05-08,306.587677,295.891022,304.741669,300.181885,301.022095,303.228271,300.034668,300.034668,300.034668,300.034668
2083-05-09,300.826996,292.224762,305.614471,300.709930,296.074860,295.899445,299.809875,299.809875,299.809875,299.809875
2083-05-10,299.005402,291.122192,305.676300,297.717926,293.630981,298.785339,300.649689,300.649689,300.649689,300.649689
2083-05-11,300.903992,294.200439,303.144653,291.953888,290.495728,304.236145,286.347900,286.347900,286.347900,286.347900
2083-05-12,301.480591,294.630463,305.472809,292.288025,295.633698,304.219238,289.514374,289.514374,289.514374,289.514374
2083-05-13,301.281769,293.077881,306.890259,289.382172,296.009491,307.707397,295.194214,295.194214,295.194214,295.194214
2083-05-14,300.866119,295.748749,307.096649,289.488678,293.592804,309.900909,296.407104,296.407104,296.407104,296.407104
2083-05-15,299.061554,295.257172,306.911530,294.366669,294.379791,309.682404,297.905212,297.905212,297.905212,297.905212
2083-05-16,296.266663,292.032806,307.847321,299.379974,293.424011,308.434418,303.756683,303.756683,303.756683,303.756683
2083-05-17,296.577728,292.217621,309.694946,302.832184,291.277924,306.227966,306.326599,306.326599,306.326599,306.326599
2083-05-18,296.411530,294.752075,310.324677,302.598480,288.898071,296.446198,306.952057,306.952057,306.952057,306.952057
2083-05-19,294.166016,297.475403,309.819092,304.258667,289.042969,294.838837,306.975525,306.975525,306.975525,306.975525
2083-05-20,299.448364,299.562897,307.503723,303.791656,290.134460,296.736267,306.612152,306.612152,306.612152,306.612152
2083-05-21,299.889740,303.512115,306.687927,301.908142,295.441071,297.483398,306.104065,306.104065,306.104065,306.104065
2083-05-22,301.015076,304.309998,306.553955,299.404541,299.372742,297.843170,303.298279,303.298279,303.298279,303.298279
2083-05-23,300.989136,303.823822,306.426666,297.288635,305.854645,298.758667,299.977722,299.977722,299.977722,299.977722
2083-05-24,296.149384,303.825439,306.604492,296.540314,305.051605,299.230560,301.026886,301.026886,301.026886,301.026886
2083-05-25,299.219666,304.725861,306.412567,297.291229,299.975433,298.979706,301.544067,301.544067,301.544067,301.544067
2083-05-26,301.038330,305.219940,307.371735,298.562958,296.983459,299.216919,301.879425,301.879425,301.879425,301.879425
2083-05-27,305.071991,305.430084,306.915039,299.735962,302.860474,299.775635,303.044495,303.044495,303.044495,303.044495
2083-05-28,304.293549,304.436096,307.376770,301.730225,301.855438,297.994720,304.664948,304.664948,304.664948,304.664948
2083-05-29,300.025879,298.353333,307.253510,304.299744,301.498901,292.895508,306.516357,306.516357,306.516357,306.516357
2083-05-30,303.532623,301.968079,307.240387,306.147156,305.986511,293.673553,306.724762,306.724762,306.724762,306.724762
2083-05-31,302.371796,305.387573,306.028137,303.734406,305.228241,293.017303,304.597992,304.597992,304.597992,304.597992
2083-06-01,304.619629,305.018066,305.970795,305.962463,306.960083,294.261292,302.831848,302.831848,302.831848,302.831848
2083-06-02,306.422241,304.019043,306.329865,304.750610,308.702850,295.527069,301.201050,301.201050,301.201050,301.201050
2083-06-03,307.228668,304.340820,306.077881,306.888123,309.631134,296.187897,300.694305,300.694305,300.694305,300.694305
2083-06-04,308.443481,302.672333,305.468414,308.232361,309.758026,298.646240,301.208405,301.208405,301.208405,301.208405
2083-06-05,307.926025,293.228790,304.589905,308.313995,309.579712,300.378021,302.155121,302.155121,302.155121,302.155121
2083-06-06,307.225677,296.980560,303.078918,308.124634,304.294220,301.595001,301.495819,301.495819,301.495819,301.495819
2083-06-07,303.488922,302.791504,301.038879,307.943237,303.343567,301.505371,303.634949,303.634949,303.634949,303.634949
2083-06-08,305.142395,302.832123,303.307953,308.458191,301.624573,298.147797,305.610535,305.610535,305.610535,305.610535
2083-06-09,307.119293,302.113098,303.598694,309.587006,304.709595,300.363525,305.439484,305.439484,305.439484,305.439484
2083-06-10,307.709595,301.252502,303.346222,309.514618,304.617035,300.032990,304.851532,304.851532,304.851532,304.851532
2083-06-11,307.321716,296.970551,304.076477,309.005859,301.638000,298.949799,305.456635,305.456635,305.456635,305.456635
2083-06-12,304.319183,294.694611,304.220825,308.401611,304.089630,297.640747,302.732758,302.732758,302.732758,302.732758
2083-06-13,306.643280,297.257263,300.172943,307.311707,303.038635,303.228851,303.334595,303.334595,303.334595,303.334595
2083-06-14,306.707733,304.385651,294.832703,308.661926,299.866669,309.440369,305.818848,305.818848,305.818848,305.818848
2083-06-15,306.041199,306.657013,300.753296,307.381439,302.066864,311.193909,306.508850,306.508850,306.508850,306.508850
2083-06-16,305.172272,309.139282,301.049683,305.987335,304.208832,312.897919,306.534180,306.534180,306.534180,306.534180
2083-06-17,303.308777,310.975342,302.117432,307.089111,304.718109,312.516541,306.278656,306.278656,306.278656,306.278656
2083-06-18,305.886932,311.328583,302.943726,306.998169,302.629547,312.201538,306.132202,306.132202,306.132202,306.132202
2083-06-19,305.631744,308.879456,304.860443,305.163818,299.036499,311.898682,304.458069,304.458069,304.458069,304.458069
2083-06-20,308.500275,305.161682,306.281555,306.264008,303.897766,311.690521,304.101135,304.101135,304.101135,304.101135
2083-06-21,311.099457,306.532745,307.990112,308.512177,308.833893,309.352051,303.552277,303.552277,303.552277,303.552277
2083-06-22,313.357422,306.245575,307.532166,309.194702,308.711548,309.806946,301.819489,301.819489,301.819489,301.819489
2083-06-23,314.182831,305.355011,308.226685,308.536163,308.122986,309.613892,299.536957,299.536957,299.536957,299.536957
2083-06-24,314.527466,308.245880,309.141937,308.698822,305.593903,309.053955,303.066467,303.066467,303.066467,303.066467
2083-06-25,314.302490,311.395721,308.019897,309.085236,307.054321,309.505371,307.528381,307.528381,307.528381,307.528381
2083-06-26,314.529266,311.980255,307.609863,310.242554,309.163116,308.489990,310.229645,310.229645,310.229645,310.229645
2083-06-27,314.316620,311.679901,307.385712,311.857697,310.236725,308.483978,309.888184,309.888184,309.888184,309.888184
2083-06-28,313.664337,312.250061,308.334717,313.900604,309.436798,308.201202,310.004700,310.004700,310.004700,310.004700
2083-06-29,314.237061,312.619690,308.783356,314.090332,299.195892,307.627716,309.773407,309.773407,309.773407,309.773407
2083-06-30,313.964813,312.293091,310.019165,312.021973,299.371887,307.398102,310.695251,310.695251,310.695251,310.695251
2083-07-01,314.611389,312.697601,312.228882,310.309021,300.875244,308.721893,308.288269,308.288269,308.288269,308.288269
2083-07-02,314.651184,314.129120,314.500427,309.015717,301.244049,308.093201,306.591492,306.591492,306.591492,306.591492
2083-07-03,314.794830,315.825867,314.400604,308.633148,302.117737,307.120239,309.018677,309.018677,309.018677,309.018677
2083-07-04,314.266968,316.587250,313.375824,309.881775,302.272400,306.955200,311.612549,311.612549,311.612549,311.612549
2083-07-05,309.022247,315.619293,312.815735,311.037842,301.522125,307.052856,313.458191,313.458191,313.458191,313.458191
2083-07-06,309.813568,315.255127,312.754059,311.009247,303.706207,308.453033,314.349701,314.349701,314.349701,314.349701
2083-07-07,311.409607,314.624817,311.979919,310.068115,302.954468,310.345947,315.408600,315.408600,315.408600,315.408600
2083-07-08,311.584869,313.528290,308.996033,307.567139,303.301453,313.251709,315.178345,315.178345,315.178345,315.178345
2083-07-09,306.842499,311.282349,307.138336,306.467010,305.648010,314.024750,314.545776,314.545776,314.545776,314.545776
2083-07-10,310.779388,310.017548,307.478424,306.463837,306.090607,315.521027,315.011078,315.011078,315.011078,315.011078
2083-07-11,313.022797,313.233337,307.091095,307.048767,305.625763,316.456451,315.556000,315.556000,315.556000,315.556000
2083-07-12,312.919586,314.563507,306.660919,307.639221,304.909241,318.371460,315.830292,315.830292,315.830292,315.830292
2083-07-13,313.840637,315.059235,306.473633,310.178040,308.273499,318.622803,315.634827,315.634827,315.634827,315.634827
2083-07-14,314.659454,313.632812,307.061890,312.819397,309.966156,318.282349,315.449371,315.449371,315.449371,315.449371
2083-07-15,313.112762,312.769196,308.687195,316.611694,311.305634,316.792847,315.382660,315.382660,315.382660,315.382660
2083-07-16,310.823944,312.761627,308.458588,318.916290,311.531586,316.535767,315.362122,315.362122,315.362122,315.362122
2083-07-17,310.407776,312.872223,309.086426,318.941284,311.077423,316.217316,317.769562,317.769562,317.769562,317.769562
2083-07-18,313.068695,312.202087,309.721436,317.283813,310.560120,314.390930,318.088348,318.088348,318.088348,318.088348
2083-07-19,315.121368,313.077881,312.557465,315.414307,311.131989,313.571533,318.343872,318.343872,318.343872,318.343872
2083-07-20,316.117859,312.993561,313.364349,315.418732,310.767944,313.933960,316.945557,316.945557,316.945557,316.945557
2083-07-21,316.342957,313.353546,313.712433,314.124268,310.042267,313.279083,316.498627,316.498627,316.498627,316.498627
2083-07-22,316.736694,314.757568,313.896057,311.843506,313.145386,313.961029,312.707977,312.707977,312.707977,312.707977
2083-07-23,316.743591,314.548798,313.949219,312.118286,314.949890,315.035919,312.690948,312.690948,312.690948,312.690948
2083-07-24,317.076324,313.180206,314.124512,314.482819,313.156281,315.793518,312.684692,312.684692,312.684692,312.684692
2083-07-25,317.138306,313.854889,313.365356,315.567108,311.893677,315.860931,312.625732,312.625732,312.625732,312.625732
2083-07-26,317.970459,314.816223,313.789093,315.647919,311.305511,315.889740,309.818390,309.818390,309.818390,309.818390
2083-07-27,318.068512,315.064880,313.220978,315.246490,311.134644,316.382782,312.036865,312.036865,312.036865,312.036865
2083-07-28,317.395630,314.402557,312.181915,313.297699,310.922821,315.832489,312.637756,312.637756,312.637756,312.637756
2083-07-29,314.523834,314.468719,312.272400,313.738281,310.396973,316.125092,313.161072,313.161072,313.161072,313.161072
2083-07-30,312.451477,314.769775,309.776794,313.820343,310.781372,315.408142,313.780426,313.780426,313.780426,313.780426
2083-07-31,314.921265,314.965851,310.317474,312.849152,308.467072,314.650299,313.325928,313.325928,313.325928,313.325928
2083-08-01,315.288574,315.074890,310.854187,311.417175,310.560455,312.794952,312.653473,312.653473,312.653473,312.653473
2083-08-02,316.949982,315.041870,311.460297,309.363342,311.940796,313.089813,311.471710,311.471710,311.471710,311.471710
2083-08-03,315.358185,313.598297,311.404694,307.340210,313.174927,312.223907,312.040039,312.040039,312.040039,312.040039
2083-08-04,312.982727,312.331909,310.685089,306.320679,311.920898,310.225861,313.156097,313.156097,313.156097,313.156097
2083-08-05,312.445557,313.848145,309.952881,308.152954,309.554260,311.903870,313.261932,313.261932,313.261932,313.261932
2083-08-06,310.887115,314.891876,309.333038,310.678528,310.561920,311.369080,314.090057,314.090057,314.090057,314.090057
2083-08-07,311.246643,314.781433,308.096619,312.785706,312.615356,310.397278,315.399475,315.399475,315.399475,315.399475
2083-08-08,311.395355,313.233398,309.409821,314.399139,313.554291,308.804810,315.829041,315.829041,315.829041,315.829041
2083-08-09,310.960205,314.803040,309.218475,314.918213,313.371307,311.540985,315.653717,315.653717,315.653717,315.653717
2083-08-10,309.415466,315.766785,308.088715,314.152740,313.426636,311.978516,315.214203,315.214203,315.214203,315.214203
2083-08-11,311.344116,314.981628,309.079895,314.518463,312.251770,313.190125,313.986969,313.986969,313.986969,313.986969
2083-08-12,312.665741,315.010162,310.597229,313.605927,311.124207,315.081573,313.117004,313.117004,313.117004,313.117004
2083-08-13,312.116943,314.959595,311.912872,313.354065,312.531128,314.609467,311.380676,311.380676,311.380676,311.380676
2083-08-14,311.760315,314.681824,311.886230,315.507935,312.553619,315.112579,311.205231,311.205231,311.205231,311.205231
2083-08-15,311.909943,314.481384,310.975769,316.555664,311.798889,315.107361,311.764709,311.764709,311.764709,311.764709
2083-08-16,312.292786,316.077698,311.682587,316.255371,312.402771,315.033356,311.763000,311.763000,311.763000,311.763000
2083-08-17,311.482025,315.631317,313.783142,316.062164,312.123596,312.648346,310.856598,310.856598,310.856598,310.856598
2083-08-18,311.464172,316.082794,313.806885,314.681854,310.179596,309.796143,310.357971,310.357971,310.357971,310.357971
2083-08-19,311.091278,314.600952,313.193817,311.848572,310.914948,310.263123,309.699463,309.699463,309.699463,309.699463
2083-08-20,311.008026,312.106720,304.235687,311.224274,311.314911,309.871674,310.416656,310.416656,310.416656,310.416656
2083-08-21,309.551300,311.171844,306.780457,310.068329,311.751007,309.173401,310.915985,310.915985,310.915985,310.915985
2083-08-22,308.070923,311.282196,308.222412,304.702179,309.977631,310.153412,312.870697,312.870697,312.870697,312.870697
2083-08-23,306.981049,310.742981,307.891357,301.433533,307.071320,309.754578,314.526093,314.526093,314.526093,314.526093
2083-08-24,307.712463,308.554321,310.561554,302.854736,306.066284,309.934479,314.417572,314.417572,314.417572,314.417572
2083-08-25,308.194733,305.492065,310.669830,305.083801,305.096863,311.880981,310.901581,310.901581,310.901581,310.901581
2083-08-26,306.760437,303.842194,309.973358,308.135162,302.898895,311.419739,309.935425,309.935425,309.935425,309.935425
2083-08-27,304.557251,307.224365,304.980377,309.674377,305.002258,306.706726,310.402863,310.402863,310.402863,310.402863
2083-08-28,305.923706,307.231049,300.830292,310.223846,308.738434,302.858795,310.175934,310.175934,310.175934,310.175934
2083-08-29,310.182739,304.967010,301.155212,312.042908,310.415466,308.875305,310.099945,310.099945,310.099945,310.099945
2083-08-30,311.081970,303.125519,304.890320,312.448914,309.489960,307.940216,311.803802,311.803802,311.803802,311.803802
2083-08-31,310.473450,306.927185,309.198914,312.158051,309.458740,305.124268,311.795685,311.795685,311.795685,311.795685
2083-09-01,308.398895,307.141937,308.985748,311.617798,304.876282,297.260681,310.467194,310.467194,310.467194,310.467194
2083-09-02,309.635498,305.022827,310.125122,310.897552,304.469482,302.225983,310.645538,310.645538,310.645538,310.645538
2083-09-03,310.780518,297.391602,311.990417,311.053833,306.616852,306.512054,310.997864,310.997864,310.997864,310.997864
2083-09-04,311.337372,296.444183,313.271576,311.873352,309.573120,305.882172,311.201141,311.201141,311.201141,311.201141
2083-09-05,310.942047,298.045624,313.631348,312.391663,310.708527,299.896545,314.041840,314.041840,314.041840,314.041840
2083-09-06,309.410797,303.903351,313.725037,312.752777,310.784241,300.859070,315.027130,315.027130,315.027130,315.027130
2083-09-07,310.301208,309.943695,313.783966,313.053650,305.934875,299.756836,314.659973,314.659973,314.659973,314.659973
