#Variables:
#tasmin_CCSM4_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_GFDL-ESM2M_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_GFDL-ESM2G_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_HadGEM2-CC365_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_MIROC5_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_NorESM1-M_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp45(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3384, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmin_CCSM4_rcp45(K),tasmin_GFDL-ESM2M_rcp45(K),tasmin_GFDL-ESM2G_rcp45(K),tasmin_HadGEM2-CC365_rcp45(K),tasmin_MIROC5_rcp45(K),tasmin_NorESM1-M_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K)"
""
yyyy-mm-dd,tasmin_CCSM4_rcp45(K),tasmin_GFDL-ESM2M_rcp45(K),tasmin_GFDL-ESM2G_rcp45(K),tasmin_HadGEM2-CC365_rcp45(K),tasmin_MIROC5_rcp45(K),tasmin_NorESM1-M_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K)
2073-11-03,270.229736,273.101135,269.611328,273.981018,273.663055,276.436340,271.722198,271.722198,271.722198,271.722198
2073-11-04,267.310120,274.062103,268.385925,274.281403,269.086700,275.407684,270.875519,270.875519,270.875519,270.875519
2073-11-05,267.268036,266.268646,269.879089,269.933502,273.941498,274.700775,270.056885,270.056885,270.056885,270.056885
2073-11-06,271.421722,262.396057,263.816742,269.120483,274.018982,274.598724,269.229584,269.229584,269.229584,269.229584
2073-11-07,269.783020,266.904114,268.133698,268.026276,272.351746,274.785400,270.243622,270.243622,270.243622,270.243622
2073-11-08,276.737793,269.549683,267.997040,269.594940,272.941772,275.884491,269.086426,269.086426,269.086426,269.086426
2073-11-09,271.482239,273.616272,272.394684,274.485260,267.162537,275.633972,269.576935,269.576935,269.576935,269.576935
2073-11-10,268.135040,274.479858,270.372681,277.909363,270.331512,274.612305,269.428772,269.428772,269.428772,269.428772
2073-11-11,267.330353,276.427856,270.656250,273.996613,272.471405,275.393188,269.957214,269.957214,269.957214,269.957214
2073-11-12,268.143616,267.896576,269.137482,268.156555,269.783356,274.942749,270.400848,270.400848,270.400848,270.400848
2073-11-13,269.435150,264.867584,264.471497,264.569733,264.753326,275.865082,268.705261,268.705261,268.705261,268.705261
2073-11-14,269.950500,263.165680,262.522919,263.212585,269.079895,274.061707,274.610474,274.610474,274.610474,274.610474
2073-11-15,272.547089,263.019775,268.598511,263.076080,268.971436,270.967102,274.811279,274.811279,274.811279,274.811279
2073-11-16,270.596100,268.548279,274.305389,265.760101,272.324829,266.149841,276.458344,276.458344,276.458344,276.458344
2073-11-17,269.243713,270.311951,274.399506,268.436768,271.595184,267.377960,273.610443,273.610443,273.610443,273.610443
2073-11-18,270.260834,266.356750,274.234192,270.724976,267.586731,270.272278,275.756866,275.756866,275.756866,275.756866
2073-11-19,268.535126,264.490601,271.093445,272.678741,263.489258,269.997375,275.709076,275.709076,275.709076,275.709076
2073-11-20,265.945190,262.297516,269.353333,271.481506,264.286072,270.325684,275.230591,275.230591,275.230591,275.230591
2073-11-21,268.796906,262.318970,265.118683,270.567596,263.840698,270.312073,276.693024,276.693024,276.693024,276.693024
2073-11-22,270.222260,266.061066,266.100525,270.323639,263.543671,265.209808,274.685608,274.685608,274.685608,274.685608
2073-11-23,267.493896,272.372864,261.364471,269.131287,265.516968,265.659576,269.829010,269.829010,269.829010,269.829010
2073-11-24,269.309265,274.798737,268.148773,267.787292,267.006348,264.381683,269.465820,269.465820,269.465820,269.465820
2073-11-25,268.156281,273.858215,267.495300,266.705505,263.837158,263.327850,269.183136,269.183136,269.183136,269.183136
2073-11-26,267.569153,270.350372,260.643707,266.701111,268.975769,265.027039,268.576355,268.576355,268.576355,268.576355
2073-11-27,267.445892,270.466888,265.972778,268.859711,262.485168,264.698456,268.642242,268.642242,268.642242,268.642242
2073-11-28,267.926819,266.423065,271.812683,267.962616,263.953094,264.239899,265.356873,265.356873,265.356873,265.356873
2073-11-29,267.565338,262.816101,271.527740,265.263245,264.263702,265.352356,263.960785,263.960785,263.960785,263.960785
2073-11-30,264.813263,267.193390,268.535217,262.019012,268.401123,264.349396,264.592316,264.592316,264.592316,264.592316
2073-12-01,262.053223,270.244415,263.885315,260.644226,265.157471,264.788971,265.625366,265.625366,265.625366,265.625366
2073-12-02,270.418762,268.682800,266.710144,263.462799,260.704834,266.473724,270.584137,270.584137,270.584137,270.584137
2073-12-03,268.872955,262.382263,267.137238,263.636353,260.264771,269.927673,271.405029,271.405029,271.405029,271.405029
2073-12-04,272.100708,265.474213,268.939117,262.491425,262.466644,272.726074,266.678619,266.678619,266.678619,266.678619
2073-12-05,273.729187,265.268646,269.441284,261.122772,260.151520,272.229370,265.414612,265.414612,265.414612,265.414612
2073-12-06,268.847351,259.775208,270.868896,266.160461,260.479248,273.608734,269.233337,269.233337,269.233337,269.233337
2073-12-07,269.719604,260.192719,271.020691,266.124481,266.532898,267.997772,269.442139,269.442139,269.442139,269.442139
2073-12-08,269.253815,261.762787,268.339691,259.397614,265.229187,265.684784,270.825806,270.825806,270.825806,270.825806
2073-12-09,274.047821,264.526703,268.946747,254.940033,261.333496,264.342560,269.248993,269.248993,269.248993,269.248993
2073-12-10,271.562775,256.806427,270.505615,258.469055,263.774811,264.770905,267.851746,267.851746,267.851746,267.851746
2073-12-11,270.558319,262.087158,270.146484,259.864136,264.729095,267.296875,270.179596,270.179596,270.179596,270.179596
2073-12-12,267.922852,269.113342,270.506897,262.173248,267.687683,265.389130,269.352844,269.352844,269.352844,269.352844
2073-12-13,266.183594,262.694305,268.497559,260.502228,264.661194,262.601654,268.139252,268.139252,268.139252,268.139252
2073-12-14,265.939392,260.360992,265.433685,261.399506,269.847168,261.870148,268.828033,268.828033,268.828033,268.828033
2073-12-15,266.156952,262.013489,267.645111,263.689850,266.438873,257.571533,268.024994,268.024994,268.024994,268.024994
2073-12-16,261.710754,266.902191,264.225922,266.228760,265.194092,250.890228,266.133698,266.133698,266.133698,266.133698
2073-12-17,263.029602,267.940979,264.827454,268.602753,265.415497,255.008011,267.300415,267.300415,267.300415,267.300415
2073-12-18,268.313202,269.446838,268.185669,268.670685,265.248138,259.738251,270.350037,270.350037,270.350037,270.350037
2073-12-19,268.089935,267.203918,267.850922,268.272644,264.712677,262.834961,271.053040,271.053040,271.053040,271.053040
2073-12-20,266.292389,266.404663,267.954895,265.868591,262.051422,264.213501,269.424042,269.424042,269.424042,269.424042
2073-12-21,267.677795,265.078003,270.360931,260.852386,261.129822,264.282379,265.623413,265.623413,265.623413,265.623413
2073-12-22,268.234070,261.022949,267.604889,253.852951,259.662354,266.218475,264.622009,264.622009,264.622009,264.622009
2073-12-23,270.747559,260.102081,269.533020,260.995361,255.287613,264.646454,262.389404,262.389404,262.389404,262.389404
2073-12-24,267.766876,261.852295,269.071045,259.711609,253.119553,266.345764,263.161346,263.161346,263.161346,263.161346
2073-12-25,265.369080,263.671051,268.838348,263.182312,255.327118,269.949738,261.161957,261.161957,261.161957,261.161957
2073-12-26,267.048523,267.059113,269.518646,262.299347,260.575653,270.075531,264.082062,264.082062,264.082062,264.082062
2073-12-27,268.802063,268.716492,267.945068,263.834564,265.100769,266.025787,265.391113,265.391113,265.391113,265.391113
2073-12-28,263.588074,271.795959,271.959930,265.978485,251.582703,266.341187,262.461639,262.461639,262.461639,262.461639
2073-12-29,260.608276,269.989868,271.922119,260.882965,250.075882,265.642487,261.342285,261.342285,261.342285,261.342285
2073-12-30,260.886688,272.639374,271.651978,262.903442,252.442978,266.774780,266.618652,266.618652,266.618652,266.618652
2073-12-31,264.775818,267.616364,272.841064,264.347809,254.864197,267.249969,268.285553,268.285553,268.285553,268.285553
2074-01-01,269.069061,267.019501,273.621643,265.210114,257.139893,268.698212,270.608887,270.608887,270.608887,270.608887
2074-01-02,265.182831,267.216797,273.532806,263.250000,257.405609,271.249451,270.010101,270.010101,270.010101,270.010101
2074-01-03,264.751129,270.490387,268.203857,265.537140,258.636292,275.503357,265.440674,265.440674,265.440674,265.440674
2074-01-04,265.440735,271.166870,267.663757,261.007385,265.762299,276.209045,262.554504,262.554504,262.554504,262.554504
2074-01-05,267.311218,270.873444,269.210632,261.223572,263.955383,275.759216,265.134186,265.134186,265.134186,265.134186
2074-01-06,269.499146,269.912964,269.609741,260.803345,263.723724,275.508942,265.421997,265.421997,265.421997,265.421997
2074-01-07,269.882019,268.834656,268.620483,265.000488,259.130859,272.182617,266.154327,266.154327,266.154327,266.154327
2074-01-08,271.000244,263.955750,267.881561,261.817322,262.926941,270.208344,267.218231,267.218231,267.218231,267.218231
2074-01-09,271.440460,268.264740,270.178375,273.616882,263.186310,273.474976,268.126740,268.126740,268.126740,268.126740
2074-01-10,270.598816,269.369751,269.375031,274.904755,269.277710,272.945892,267.683014,267.683014,267.683014,267.683014
2074-01-11,271.971069,269.161530,267.947388,273.633301,266.019257,272.165436,269.717224,269.717224,269.717224,269.717224
2074-01-12,273.415466,272.770630,268.269653,271.650421,265.813934,273.473846,266.961639,266.961639,266.961639,266.961639
2074-01-13,273.420959,272.674957,269.943665,269.324219,265.188965,275.310028,268.827789,268.827789,268.827789,268.827789
2074-01-14,272.724213,269.089813,270.643707,267.016571,266.965820,274.177155,270.086792,270.086792,270.086792,270.086792
2074-01-15,272.848633,269.153076,272.034485,261.013641,262.587921,272.365540,269.638000,269.638000,269.638000,269.638000
2074-01-16,270.632263,269.174133,272.899811,255.684418,261.276794,269.203491,266.803284,266.803284,266.803284,266.803284
2074-01-17,269.152496,269.551666,273.447296,260.006897,267.247772,268.700806,266.751160,266.751160,266.751160,266.751160
2074-01-18,268.240753,267.582336,274.202454,265.373413,266.972595,268.600403,267.136383,267.136383,267.136383,267.136383
2074-01-19,269.371674,271.117126,275.865509,263.957214,266.536011,267.842621,265.474030,265.474030,265.474030,265.474030
2074-01-20,267.206696,272.985657,274.490997,267.515656,267.395386,267.629150,266.541473,266.541473,266.541473,266.541473
2074-01-21,266.080658,272.340485,271.980896,271.605591,266.654144,269.244263,266.250977,266.250977,266.250977,266.250977
2074-01-22,266.902344,271.173767,267.942749,268.540009,266.021820,270.098846,265.429138,265.429138,265.429138,265.429138
2074-01-23,267.128448,266.856201,266.629639,267.780426,263.676941,270.388092,264.017761,264.017761,264.017761,264.017761
2074-01-24,265.854370,265.367920,268.449768,268.576538,255.108414,269.432861,261.947632,261.947632,261.947632,261.947632
2074-01-25,265.900635,268.908203,271.902069,266.317261,251.187531,268.780792,258.873047,258.873047,258.873047,258.873047
2074-01-26,265.924652,268.772675,272.913025,266.075409,254.152237,268.974182,262.970886,262.970886,262.970886,262.970886
2074-01-27,266.148834,265.776306,272.229492,265.766266,261.653320,269.133881,260.359222,260.359222,260.359222,260.359222
2074-01-28,266.499786,265.183807,269.472198,260.604340,266.044464,268.998291,264.142242,264.142242,264.142242,264.142242
2074-01-29,265.623444,265.415741,273.966614,256.604309,264.489014,268.623230,264.091919,264.091919,264.091919,264.091919
2074-01-30,265.589539,268.316406,273.615875,257.243286,264.217712,270.054657,257.348938,257.348938,257.348938,257.348938
2074-01-31,264.039246,267.251953,271.230835,258.968201,270.930267,274.310455,254.384094,254.384094,254.384094,254.384094
2074-02-01,265.343201,269.631622,272.130890,262.614716,268.167725,273.127197,260.268341,260.268341,260.268341,260.268341
2074-02-02,265.095856,271.845581,273.802856,264.989380,264.791565,274.315094,264.268555,264.268555,264.268555,264.268555
2074-02-03,264.960297,272.857727,273.134155,269.598999,265.807892,273.906311,262.391510,262.391510,262.391510,262.391510
2074-02-04,266.424164,269.691711,273.381287,271.947571,269.930756,274.315460,261.970764,261.970764,261.970764,261.970764
2074-02-05,269.357544,270.390167,273.030518,269.071350,266.497559,274.245392,264.737762,264.737762,264.737762,264.737762
2074-02-06,270.156158,272.304382,275.853333,269.131683,268.149261,274.212769,266.546844,266.546844,266.546844,266.546844
2074-02-07,269.147675,270.729767,273.157135,267.023346,272.192261,269.644470,256.877411,256.877411,256.877411,256.877411
2074-02-08,270.127258,274.623871,271.692871,264.693634,269.363922,272.455627,263.018585,263.018585,263.018585,263.018585
2074-02-09,270.148254,270.429932,273.328827,265.339447,266.354980,274.223145,258.635376,258.635376,258.635376,258.635376
2074-02-10,269.655640,274.317261,273.355713,268.459015,262.037720,274.208984,257.318573,257.318573,257.318573,257.318573
2074-02-11,270.145081,271.659668,273.868622,269.240875,264.260406,273.988403,267.590424,267.590424,267.590424,267.590424
2074-02-12,263.147369,268.824402,273.388550,267.382446,266.354187,274.243378,268.165863,268.165863,268.165863,268.165863
2074-02-13,263.988434,268.473663,277.414886,267.134674,271.613678,275.539337,263.856476,263.856476,263.856476,263.856476
2074-02-14,266.796967,268.476288,276.279144,262.089539,268.915375,274.373871,253.754333,253.754333,253.754333,253.754333
2074-02-15,265.852692,268.895905,278.210846,259.851257,272.852570,276.147614,258.548462,258.548462,258.548462,258.548462
2074-02-16,262.385223,271.011871,274.013031,260.702820,273.332275,277.304443,260.577545,260.577545,260.577545,260.577545
2074-02-17,264.774811,273.156738,271.640167,262.458801,272.452057,277.787292,258.303802,258.303802,258.303802,258.303802
2074-02-18,264.447510,269.621643,272.122620,263.318512,274.624725,273.865448,260.576355,260.576355,260.576355,260.576355
2074-02-19,266.090240,269.874329,272.858582,266.964294,269.480988,274.585693,264.276489,264.276489,264.276489,264.276489
2074-02-20,262.000488,268.697052,271.383453,267.403564,270.286987,272.139496,266.191895,266.191895,266.191895,266.191895
2074-02-21,265.024902,268.482239,272.374329,267.444275,270.985199,272.557251,262.756439,262.756439,262.756439,262.756439
2074-02-22,262.022858,272.310059,271.732361,268.537323,270.152985,273.656006,258.462494,258.462494,258.462494,258.462494
2074-02-23,262.048401,269.142792,274.499786,267.963135,271.132080,272.567413,259.133179,259.133179,259.133179,259.133179
2074-02-24,268.413849,269.931152,273.106262,266.187103,273.465363,273.901093,261.494171,261.494171,261.494171,261.494171
2074-02-25,270.951904,273.168762,276.082123,268.657745,274.984680,275.037537,266.375183,266.375183,266.375183,266.375183
2074-02-26,271.867859,273.459259,276.440765,270.787842,273.747437,276.747345,266.380371,266.380371,266.380371,266.380371
2074-02-27,271.068268,272.579041,270.907806,272.468262,270.956757,277.686462,259.441162,259.441162,259.441162,259.441162
2074-02-28,271.134705,272.213898,272.372131,273.648926,270.606323,275.884247,264.373322,264.373322,264.373322,264.373322
2074-03-01,269.872009,274.314270,275.845428,271.380341,270.762329,276.123627,269.060883,269.060883,269.060883,269.060883
2074-03-02,270.424011,276.795349,274.670593,274.410370,270.380035,272.472107,271.157562,271.157562,271.157562,271.157562
2074-03-03,269.878815,279.178925,275.323059,275.858246,270.489929,272.277313,271.907471,271.907471,271.907471,271.907471
2074-03-04,268.539581,276.861786,274.933014,271.150269,271.440857,273.145813,273.310303,273.310303,273.310303,273.310303
2074-03-05,268.611389,277.311981,273.880981,267.240723,270.350128,272.831085,273.538269,273.538269,273.538269,273.538269
2074-03-06,270.307434,279.194336,276.843964,269.549957,270.878815,272.710236,273.975922,273.975922,273.975922,273.975922
2074-03-07,269.291565,276.973145,278.647858,274.663727,271.087067,272.533203,272.600647,272.600647,272.600647,272.600647
2074-03-08,270.192017,273.957977,277.525635,276.518890,273.329407,274.908173,272.236664,272.236664,272.236664,272.236664
2074-03-09,275.340118,274.873871,278.336792,275.963287,270.494049,277.134064,272.969177,272.969177,272.969177,272.969177
2074-03-10,275.859314,276.804443,276.543823,272.610016,271.158905,274.633331,273.326141,273.326141,273.326141,273.326141
2074-03-11,269.717377,273.529999,277.705414,272.979828,270.863251,276.081055,273.089783,273.089783,273.089783,273.089783
2074-03-12,269.536591,273.987061,277.445496,271.015198,271.148193,274.640015,274.035248,274.035248,274.035248,274.035248
2074-03-13,271.245117,273.523102,272.840698,271.192261,270.863312,274.643524,272.290070,272.290070,272.290070,272.290070
2074-03-14,270.736816,272.632111,274.685638,276.826721,270.864990,272.492920,272.979736,272.979736,272.979736,272.979736
2074-03-15,271.262695,272.564148,272.819763,274.651642,271.261719,273.024445,271.733826,271.733826,271.733826,271.733826
2074-03-16,271.706482,272.047180,270.096436,272.311035,273.270355,273.717285,273.659790,273.659790,273.659790,273.659790
2074-03-17,273.257111,272.078735,270.158447,272.077545,272.026825,275.100372,270.527008,270.527008,270.527008,270.527008
2074-03-18,278.008667,271.557312,270.283813,278.159546,272.765472,278.466339,270.192352,270.192352,270.192352,270.192352
2074-03-19,267.695374,272.033600,273.760468,274.839996,272.473480,278.055267,271.097687,271.097687,271.097687,271.097687
2074-03-20,267.510681,273.411255,274.073364,272.814453,272.264587,276.676880,270.910278,270.910278,270.910278,270.910278
2074-03-21,267.714661,274.629852,273.896973,273.259918,271.077759,276.500824,272.746857,272.746857,272.746857,272.746857
2074-03-22,267.217590,273.354553,274.544006,273.199188,272.495117,276.668793,273.274567,273.274567,273.274567,273.274567
2074-03-23,269.996399,275.251678,276.391266,277.568237,270.826569,275.497284,272.738342,272.738342,272.738342,272.738342
2074-03-24,272.036285,277.602783,276.283661,268.081421,272.246094,275.655609,272.111664,272.111664,272.111664,272.111664
2074-03-25,275.596741,274.814545,277.101227,274.424713,273.561188,274.047516,270.317352,270.317352,270.317352,270.317352
2074-03-26,269.727936,276.082886,276.079376,279.364807,273.503967,270.969452,271.534546,271.534546,271.534546,271.534546
2074-03-27,268.296539,273.005981,272.992493,280.796722,273.853821,270.004730,269.905701,269.905701,269.905701,269.905701
2074-03-28,268.834656,275.942780,275.065399,274.988953,274.381989,271.932495,270.979980,270.979980,270.979980,270.979980
2074-03-29,274.335571,273.938263,273.490387,269.627472,272.240631,272.618347,272.098022,272.098022,272.098022,272.098022
2074-03-30,273.508606,274.130035,277.393341,273.279816,273.052734,273.051178,274.514038,274.514038,274.514038,274.514038
2074-03-31,270.333313,278.895966,281.111969,278.473602,271.191803,275.097870,273.172211,273.172211,273.172211,273.172211
2074-04-01,273.184265,281.564606,279.402130,276.029755,271.437775,276.559479,270.358093,270.358093,270.358093,270.358093
2074-04-02,272.937988,280.620117,275.484100,268.517242,272.672913,277.693512,272.823151,272.823151,272.823151,272.823151
2074-04-03,270.601654,277.979370,273.385803,270.792206,272.754395,277.923950,271.699921,271.699921,271.699921,271.699921
2074-04-04,272.178986,280.536774,273.381042,273.403839,271.097717,280.398407,271.445526,271.445526,271.445526,271.445526
2074-04-05,268.443054,281.204010,274.254669,277.139557,270.126129,275.407654,271.365417,271.365417,271.365417,271.365417
2074-04-06,266.792847,281.795593,272.274475,276.848358,270.735077,278.947754,269.187714,269.187714,269.187714,269.187714
2074-04-07,273.090820,276.377228,274.190002,276.136444,270.605225,276.963806,271.095795,271.095795,271.095795,271.095795
2074-04-08,279.963501,273.779694,280.434448,278.293213,271.838104,272.617432,274.946899,274.946899,274.946899,274.946899
2074-04-09,282.497009,275.929779,273.421265,275.636292,272.506897,270.301056,272.413055,272.413055,272.413055,272.413055
2074-04-10,281.723846,273.793091,273.366364,272.633789,274.354156,269.818481,272.280273,272.280273,272.280273,272.280273
2074-04-11,279.636139,274.095062,276.589691,275.286896,275.223358,273.492065,272.137360,272.137360,272.137360,272.137360
2074-04-12,272.490326,276.674103,279.261780,272.730957,275.865662,274.306702,272.050751,272.050751,272.050751,272.050751
2074-04-13,275.393829,280.810883,280.603333,270.318420,275.966736,272.142029,275.834717,275.834717,275.834717,275.834717
2074-04-14,280.785248,278.728943,282.261597,269.667023,275.107788,271.412567,277.940796,277.940796,277.940796,277.940796
2074-04-15,275.130737,274.352478,282.769531,272.339874,274.068817,275.931335,276.491333,276.491333,276.491333,276.491333
2074-04-16,276.892792,274.430817,279.460236,276.770966,274.265228,273.184021,272.885864,272.885864,272.885864,272.885864
2074-04-17,269.471161,274.338074,286.605865,277.729706,276.614258,273.907410,278.804047,278.804047,278.804047,278.804047
2074-04-18,267.667603,279.776398,280.810455,274.248688,279.461212,272.097168,276.974670,276.974670,276.974670,276.974670
2074-04-19,272.527252,279.857330,274.315582,272.472382,279.234039,273.004913,274.731812,274.731812,274.731812,274.731812
2074-04-20,275.320618,278.187073,273.219116,272.702423,278.808655,272.418793,277.559296,277.559296,277.559296,277.559296
2074-04-21,276.808044,273.341309,274.178375,274.869415,277.153412,273.372223,280.105316,280.105316,280.105316,280.105316
2074-04-22,277.588928,272.561523,280.537018,278.936127,273.479828,273.202759,275.398376,275.398376,275.398376,275.398376
2074-04-23,278.533386,273.871796,279.198547,280.303192,273.752777,278.039215,281.351257,281.351257,281.351257,281.351257
2074-04-24,276.479706,275.163818,275.744263,279.143005,274.303497,283.730896,282.865204,282.865204,282.865204,282.865204
2074-04-25,274.902649,279.677490,278.225800,276.330719,275.558990,280.383301,279.938080,279.938080,279.938080,279.938080
2074-04-26,270.419495,280.017151,282.659546,277.311249,280.593262,279.326447,278.229126,278.229126,278.229126,278.229126
2074-04-27,273.436829,275.586823,281.708008,276.097382,279.770935,277.039093,278.349579,278.349579,278.349579,278.349579
2074-04-28,278.198944,282.660858,276.884216,272.572052,280.375519,276.489380,271.813873,271.813873,271.813873,271.813873
2074-04-29,279.502472,280.701660,274.304169,274.995941,276.093506,278.620697,268.914062,268.914062,268.914062,268.914062
2074-04-30,279.338531,274.354034,275.357208,278.048096,279.174652,275.309723,276.987915,276.987915,276.987915,276.987915
2074-05-01,279.754608,276.051392,274.913544,277.140747,276.543304,278.948883,277.605713,277.605713,277.605713,277.605713
2074-05-02,271.971649,279.273651,277.169739,278.364594,277.587158,281.054382,273.937500,273.937500,273.937500,273.937500
2074-05-03,267.617462,277.119080,278.642792,276.636017,276.143372,276.663147,268.501617,268.501617,268.501617,268.501617
2074-05-04,268.081207,283.200470,277.800690,273.915375,278.065216,274.036438,272.903595,272.903595,272.903595,272.903595
2074-05-05,269.752777,281.539703,279.901184,278.326050,276.717377,274.522339,272.158325,272.158325,272.158325,272.158325
2074-05-06,272.115570,281.358459,282.311249,278.805298,277.407959,274.512665,277.582672,277.582672,277.582672,277.582672
2074-05-07,275.789520,282.586212,284.751373,277.338074,275.243347,275.719940,278.265015,278.265015,278.265015,278.265015
2074-05-08,279.957306,284.758179,286.461670,274.950897,277.085724,276.416901,274.816162,274.816162,274.816162,274.816162
2074-05-09,280.668732,286.990814,282.760223,280.938324,275.896454,280.044739,275.547455,275.547455,275.547455,275.547455
2074-05-10,282.594421,285.639038,280.839600,278.634125,272.865356,282.444183,276.708405,276.708405,276.708405,276.708405
2074-05-11,279.568665,280.827087,280.718414,277.961212,275.306000,283.537140,276.031372,276.031372,276.031372,276.031372
2074-05-12,275.899872,278.139160,280.169342,281.523682,276.927979,284.922913,278.735229,278.735229,278.735229,278.735229
2074-05-13,280.006531,276.311096,276.890717,284.462219,281.308777,284.594849,278.049255,278.049255,278.049255,278.049255
2074-05-14,278.047119,278.161896,276.780914,283.723907,283.292999,283.640472,276.501984,276.501984,276.501984,276.501984
2074-05-15,273.528015,285.239105,280.916443,280.146881,278.640961,281.835724,275.638092,275.638092,275.638092,275.638092
2074-05-16,273.032867,284.561340,276.473816,277.058777,276.996796,277.810974,281.456970,281.456970,281.456970,281.456970
2074-05-17,276.193298,278.429901,282.187592,277.497253,283.076996,276.270416,281.229645,281.229645,281.229645,281.229645
2074-05-18,276.203827,278.538849,281.376465,273.144348,281.020050,276.738373,279.426849,279.426849,279.426849,279.426849
2074-05-19,273.726593,282.099915,277.962067,274.419952,283.692596,275.988678,280.704926,280.704926,280.704926,280.704926
2074-05-20,278.323730,281.818939,279.755554,277.383026,285.212769,274.028595,281.152344,281.152344,281.152344,281.152344
2074-05-21,283.328766,277.953156,285.699982,280.524414,281.757324,275.107971,277.865173,277.865173,277.865173,277.865173
2074-05-22,278.549194,279.503906,287.935120,278.184601,280.075897,275.833954,283.239044,283.239044,283.239044,283.239044
2074-05-23,281.596649,279.968384,283.382477,281.767487,277.727997,279.532318,277.828979,277.828979,277.828979,277.828979
2074-05-24,286.856323,279.424713,281.698242,281.532562,277.342590,276.138275,277.476654,277.476654,277.476654,277.476654
2074-05-25,280.519318,284.175476,277.336578,282.530640,280.842957,273.564667,278.495239,278.495239,278.495239,278.495239
2074-05-26,281.035095,283.441284,275.454559,283.436981,279.235840,274.319366,280.444763,280.444763,280.444763,280.444763
2074-05-27,282.790863,284.695557,277.612335,279.158905,276.079620,273.965546,281.752991,281.752991,281.752991,281.752991
2074-05-28,281.462372,278.806396,278.970734,279.624878,273.363312,273.251587,280.479095,280.479095,280.479095,280.479095
2074-05-29,280.069366,282.541626,284.909424,276.724396,275.790131,277.517578,278.394867,278.394867,278.394867,278.394867
2074-05-30,281.616699,283.519440,282.009674,277.145233,280.763977,282.770477,280.971802,280.971802,280.971802,280.971802
2074-05-31,280.933319,282.272034,277.360321,279.541351,280.021912,282.853729,281.512817,281.512817,281.512817,281.512817
2074-06-01,278.858337,282.574310,279.924286,283.884277,279.645050,282.414520,283.014404,283.014404,283.014404,283.014404
2074-06-02,276.672241,284.742554,282.839661,283.864868,278.932404,280.593140,280.645935,280.645935,280.645935,280.645935
2074-06-03,283.120178,287.297424,279.998810,282.594879,282.118530,282.520447,281.736664,281.736664,281.736664,281.736664
2074-06-04,280.054443,285.033661,281.095184,278.364624,284.330872,284.767303,280.907684,280.907684,280.907684,280.907684
2074-06-05,279.339630,282.728241,283.214508,276.899536,282.749878,282.371399,283.237183,283.237183,283.237183,283.237183
2074-06-06,283.406189,283.894501,280.263214,276.725037,278.686646,280.491699,282.191162,282.191162,282.191162,282.191162
2074-06-07,280.925751,278.393982,279.010223,279.884918,279.313446,280.030151,275.888702,275.888702,275.888702,275.888702
