#Variables:
#tasmin_CCSM4_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_GFDL-ESM2M_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_GFDL-ESM2G_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_HadGEM2-CC365_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_MIROC5_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_NorESM1-M_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3388, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmin_CCSM4_rcp85(K),tasmin_GFDL-ESM2M_rcp85(K),tasmin_GFDL-ESM2G_rcp85(K),tasmin_HadGEM2-CC365_rcp85(K),tasmin_MIROC5_rcp85(K),tasmin_NorESM1-M_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K)"
""
yyyy-mm-dd,tasmin_CCSM4_rcp85(K),tasmin_GFDL-ESM2M_rcp85(K),tasmin_GFDL-ESM2G_rcp85(K),tasmin_HadGEM2-CC365_rcp85(K),tasmin_MIROC5_rcp85(K),tasmin_NorESM1-M_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K)
2075-10-25,276.212952,276.781586,277.665070,268.773773,276.460999,273.479584,277.937317,277.937317,277.937317,277.937317
2075-10-26,274.020691,277.015747,278.292328,267.948151,272.847717,272.000092,279.352753,279.352753,279.352753,279.352753
2075-10-27,272.556610,272.664612,270.153107,271.857422,267.712585,275.510284,276.436615,276.436615,276.436615,276.436615
2075-10-28,271.213409,269.890503,268.001312,274.694366,268.632294,277.464447,271.243469,271.243469,271.243469,271.243469
2075-10-29,274.049957,271.735962,268.568878,277.391174,266.711304,278.176849,272.433838,272.433838,272.433838,272.433838
2075-10-30,277.298859,274.201538,268.267120,267.329865,268.091705,276.193512,276.661346,276.661346,276.661346,276.661346
2075-10-31,278.102142,276.506805,271.333038,266.865570,267.559082,275.739014,276.520294,276.520294,276.520294,276.520294
2075-11-01,277.741699,277.961243,274.476562,269.735229,271.762238,276.139130,278.832336,278.832336,278.832336,278.832336
2075-11-02,279.642578,275.434387,267.706604,269.332520,275.467987,278.617249,276.389160,276.389160,276.389160,276.389160
2075-11-03,272.973724,269.575226,269.694824,268.273438,273.832733,276.632690,273.023254,273.023254,273.023254,273.023254
2075-11-04,272.961487,272.813202,265.174286,267.179474,275.688263,277.026367,275.656830,275.656830,275.656830,275.656830
2075-11-05,273.915222,269.285339,263.281921,270.583893,277.568909,269.376892,275.896332,275.896332,275.896332,275.896332
2075-11-06,272.062134,265.455902,267.563416,266.836426,278.322693,271.205933,276.469330,276.469330,276.469330,276.469330
2075-11-07,271.640869,266.344971,270.393311,267.698151,277.986420,273.038696,275.040070,275.040070,275.040070,275.040070
2075-11-08,273.458740,270.101318,272.029877,270.197388,276.516388,274.732330,272.671936,272.671936,272.671936,272.671936
2075-11-09,274.021729,273.053589,271.982849,271.872009,276.670441,276.586700,275.419952,275.419952,275.419952,275.419952
2075-11-10,274.298828,264.767273,271.164856,270.305511,268.691864,272.405212,276.161163,276.161163,276.161163,276.161163
2075-11-11,274.477722,265.468750,267.463715,271.618103,266.442749,268.892670,272.607849,272.607849,272.607849,272.607849
2075-11-12,275.928925,266.482727,263.621277,274.667877,270.116394,267.945496,274.119751,274.119751,274.119751,274.119751
2075-11-13,273.023987,267.227722,267.251831,270.908051,273.326996,264.380188,275.902588,275.902588,275.902588,275.902588
2075-11-14,271.920044,267.582001,267.689423,269.320831,276.373749,265.188782,276.043274,276.043274,276.043274,276.043274
2075-11-15,273.326935,269.409149,275.834137,271.273743,276.507477,265.322510,275.206329,275.206329,275.206329,275.206329
2075-11-16,276.333313,274.356079,275.030792,273.438934,273.209412,266.000580,269.713989,269.713989,269.713989,269.713989
2075-11-17,275.189728,275.845947,274.393158,270.122833,274.190674,267.257568,274.294830,274.294830,274.294830,274.294830
2075-11-18,276.118896,275.500000,274.411835,270.026581,276.977203,267.535919,270.038879,270.038879,270.038879,270.038879
2075-11-19,272.781372,264.817078,275.713928,271.408447,277.914612,269.082733,272.391479,272.391479,272.391479,272.391479
2075-11-20,270.078003,261.597992,271.838745,269.054047,278.760986,267.499847,275.180328,275.180328,275.180328,275.180328
2075-11-21,275.185150,260.956360,272.999725,268.559021,268.961517,266.488831,273.260315,273.260315,273.260315,273.260315
2075-11-22,275.168365,259.273438,275.023712,268.617676,274.969727,268.039307,271.453949,271.453949,271.453949,271.453949
2075-11-23,278.194611,261.434113,277.960846,268.364288,277.711090,270.825317,271.502258,271.502258,271.502258,271.502258
2075-11-24,276.662506,264.857391,268.356873,271.354095,274.883667,266.959503,273.252808,273.252808,273.252808,273.252808
2075-11-25,274.800385,264.796783,266.816315,270.991699,268.324188,262.823975,274.507294,274.507294,274.507294,274.507294
2075-11-26,275.496735,262.869781,265.933197,269.598358,272.486969,272.199677,274.210052,274.210052,274.210052,274.210052
2075-11-27,272.154846,262.775482,271.636749,270.346985,266.769196,274.769928,275.312439,275.312439,275.312439,275.312439
2075-11-28,270.892944,262.549286,271.978790,268.853302,270.947845,274.422638,270.719879,270.719879,270.719879,270.719879
2075-11-29,269.857605,260.067596,277.474091,268.568542,272.200867,275.181702,269.023468,269.023468,269.023468,269.023468
2075-11-30,270.455475,260.463715,277.522461,270.976227,271.746155,273.369934,274.464722,274.464722,274.464722,274.464722
2075-12-01,272.860321,265.117523,275.217957,275.067261,267.803131,268.601074,276.393311,276.393311,276.393311,276.393311
2075-12-02,276.396759,266.532318,272.773041,276.950012,274.402344,268.914215,277.801117,277.801117,277.801117,277.801117
2075-12-03,276.326660,264.293671,271.062469,274.914215,276.419006,271.598724,271.383331,271.383331,271.383331,271.383331
2075-12-04,271.716644,264.147583,272.755768,271.283905,268.727142,270.117676,271.106476,271.106476,271.106476,271.106476
2075-12-05,270.218628,264.683258,277.254150,268.100922,278.214050,274.412109,273.833038,273.833038,273.833038,273.833038
2075-12-06,269.953247,267.378052,274.826782,265.501251,277.691467,273.231262,274.838989,274.838989,274.838989,274.838989
2075-12-07,270.054108,267.321777,268.422089,265.254883,278.366272,272.718964,276.862671,276.862671,276.862671,276.862671
2075-12-08,271.158173,259.844574,266.197693,267.312683,267.611420,271.702698,276.874512,276.874512,276.874512,276.874512
2075-12-09,272.544434,257.113159,262.480591,268.826538,265.695953,271.401001,267.994598,267.994598,267.994598,267.994598
2075-12-10,270.064728,260.036896,261.486053,266.184387,273.502625,270.795105,269.635620,269.635620,269.635620,269.635620
2075-12-11,270.112274,264.353088,266.782837,268.774200,265.946320,270.233887,271.470886,271.470886,271.470886,271.470886
2075-12-12,268.061523,263.715240,270.611511,268.019684,266.771301,270.001831,270.267548,270.267548,270.267548,270.267548
2075-12-13,268.420227,265.043640,267.953766,270.947510,266.548523,269.108978,273.790894,273.790894,273.790894,273.790894
2075-12-14,267.976135,263.672943,266.950134,273.629486,265.818604,272.160187,274.742401,274.742401,274.742401,274.742401
2075-12-15,267.834473,259.987976,274.389801,274.144745,265.825684,268.653259,268.943512,268.943512,268.943512,268.943512
2075-12-16,268.457245,257.816864,274.792847,273.198761,266.153015,264.680542,268.044067,268.044067,268.044067,268.044067
2075-12-17,268.684601,263.941345,270.391602,271.883972,266.647583,260.324066,269.186951,269.186951,269.186951,269.186951
2075-12-18,268.103638,272.070831,270.480408,272.604156,266.650574,262.308380,268.123596,268.123596,268.123596,268.123596
2075-12-19,268.601593,272.226654,269.884949,270.840271,270.531525,265.448944,272.642761,272.642761,272.642761,272.642761
2075-12-20,268.651672,271.635223,268.562347,272.805176,275.060516,266.107574,272.997681,272.997681,272.997681,272.997681
2075-12-21,270.035919,269.399506,268.250183,271.068909,272.590759,266.100250,271.013214,271.013214,271.013214,271.013214
2075-12-22,271.174255,265.542908,267.977356,266.871155,271.104614,266.622070,269.296967,269.296967,269.296967,269.296967
2075-12-23,271.431854,261.588409,268.590912,267.089996,273.725037,269.142670,271.315948,271.315948,271.315948,271.315948
2075-12-24,268.787598,266.025024,270.283875,266.145447,275.488159,265.856689,272.674622,272.674622,272.674622,272.674622
2075-12-25,268.421387,258.365845,271.741852,269.210754,277.499176,264.516876,273.875793,273.875793,273.875793,273.875793
2075-12-26,268.694977,265.406189,271.706390,266.593811,273.698395,265.085266,269.151794,269.151794,269.151794,269.151794
2075-12-27,267.973511,261.868195,271.239746,264.166595,268.851593,265.300568,267.745361,267.745361,267.745361,267.745361
2075-12-28,267.825348,259.172577,271.535522,262.975586,268.075714,265.604889,268.874176,268.874176,268.874176,268.874176
2075-12-29,268.014282,258.033142,271.790955,263.914459,271.862335,265.880066,269.458282,269.458282,269.458282,269.458282
2075-12-30,268.597656,263.348511,272.429565,261.161591,265.743164,265.401001,266.710938,266.710938,266.710938,266.710938
2075-12-31,268.240723,263.968414,272.977997,266.993134,272.537872,266.124176,267.706268,267.706268,267.706268,267.706268
2076-01-01,271.923798,263.890259,270.936371,273.323303,270.608917,268.827515,265.881836,265.881836,265.881836,265.881836
2076-01-02,271.606934,264.938660,270.093781,271.746552,273.156006,268.239197,267.286102,267.286102,267.286102,267.286102
2076-01-03,270.368835,265.575043,271.557037,271.314636,275.153992,270.230194,268.331512,268.331512,268.331512,268.331512
2076-01-04,272.132446,264.832428,272.230774,270.090668,273.003906,272.195007,271.191223,271.191223,271.191223,271.191223
2076-01-05,272.487061,261.701874,273.015625,273.222137,274.066650,267.692230,271.155243,271.155243,271.155243,271.155243
2076-01-06,269.879608,262.648132,272.241730,272.089722,271.155060,261.670929,272.080780,272.080780,272.080780,272.080780
2076-01-07,270.574738,263.579895,272.956818,271.637848,268.738983,258.748840,270.956696,270.956696,270.956696,270.956696
2076-01-08,274.200836,262.414886,273.974640,272.533783,267.598358,259.334961,270.002686,270.002686,270.002686,270.002686
2076-01-09,275.758514,262.219208,273.127991,272.652344,267.596466,263.034637,269.074860,269.074860,269.074860,269.074860
2076-01-10,276.258270,262.208984,274.348053,273.916199,270.150879,266.110931,269.303131,269.303131,269.303131,269.303131
2076-01-11,274.247070,264.032928,274.710297,272.846008,270.249176,263.426086,274.503479,274.503479,274.503479,274.503479
2076-01-12,274.017487,263.701294,274.759583,272.339874,271.322327,263.310608,275.133209,275.133209,275.133209,275.133209
2076-01-13,272.570679,263.125641,272.050293,273.883362,268.946472,263.044220,275.572327,275.572327,275.572327,275.572327
2076-01-14,269.811249,266.921539,269.973389,271.983459,272.066101,265.456207,274.983154,274.983154,274.983154,274.983154
2076-01-15,269.658173,263.452118,272.025848,272.152985,272.481750,268.678436,277.142548,277.142548,277.142548,277.142548
2076-01-16,268.599701,267.587311,271.185699,270.661957,276.948120,267.694763,279.205719,279.205719,279.205719,279.205719
2076-01-17,267.795898,270.366302,267.717163,269.510773,277.032379,269.984528,278.684998,278.684998,278.684998,278.684998
2076-01-18,268.758179,264.330200,270.365631,266.487701,276.089355,269.363495,278.406464,278.406464,278.406464,278.406464
2076-01-19,269.478790,261.595764,273.960052,265.290619,271.857819,266.719757,271.454559,271.454559,271.454559,271.454559
2076-01-20,268.598236,261.324890,274.717682,268.358521,278.630951,266.989136,268.720917,268.720917,268.720917,268.720917
2076-01-21,269.822632,259.915558,275.661987,258.487518,275.634216,265.876404,268.673859,268.673859,268.673859,268.673859
2076-01-22,269.484985,257.148407,271.952637,252.743210,268.640381,265.934998,269.167572,269.167572,269.167572,269.167572
2076-01-23,269.393250,258.061493,267.514740,259.767731,275.283142,266.182831,270.046112,270.046112,270.046112,270.046112
2076-01-24,268.607635,257.926819,270.196320,269.503540,276.530334,265.769836,268.697906,268.697906,268.697906,268.697906
2076-01-25,269.276031,260.345490,271.900360,276.094208,276.273682,267.237000,273.154510,273.154510,273.154510,273.154510
2076-01-26,268.686096,266.014496,273.348145,272.814362,278.909698,267.147217,273.816406,273.816406,273.816406,273.816406
2076-01-27,268.814148,270.559906,273.758636,273.323608,278.940826,268.189117,275.912201,275.912201,275.912201,275.912201
2076-01-28,268.672119,271.943817,274.785400,272.997742,278.053406,267.177246,275.971558,275.971558,275.971558,275.971558
2076-01-29,271.247681,270.197784,274.999939,272.769745,275.918915,267.240448,276.797577,276.797577,276.797577,276.797577
2076-01-30,270.767548,267.801025,272.622620,269.883148,274.706482,267.855499,276.425049,276.425049,276.425049,276.425049
2076-01-31,272.722687,272.399353,271.595581,268.358582,276.161774,268.525909,277.465881,277.465881,277.465881,277.465881
2076-02-01,272.234253,266.051208,270.902863,268.838470,275.867920,268.533447,278.601868,278.601868,278.601868,278.601868
2076-02-02,274.447327,263.985535,271.922119,268.708405,274.276642,268.575745,271.386261,271.386261,271.386261,271.386261
2076-02-03,274.753723,269.978455,273.746246,271.110687,273.197113,267.131409,269.039825,269.039825,269.039825,269.039825
2076-02-04,275.684662,272.331299,272.990967,278.013489,272.029846,268.162994,271.046143,271.046143,271.046143,271.046143
2076-02-05,275.223907,273.614990,280.337524,274.630829,269.042725,268.710419,271.953552,271.953552,271.953552,271.953552
2076-02-06,277.446075,274.495056,280.117310,272.032837,269.442627,269.167450,270.520996,270.520996,270.520996,270.520996
2076-02-07,274.730835,275.092651,277.403107,276.206970,271.276489,269.334564,272.989319,272.989319,272.989319,272.989319
2076-02-08,272.950928,273.136597,273.639893,277.453918,272.712524,269.869354,269.240662,269.240662,269.240662,269.240662
2076-02-09,272.083282,268.046753,271.971527,275.776337,269.977966,272.485901,269.202423,269.202423,269.202423,269.202423
2076-02-10,271.740112,267.625641,271.248199,275.498871,269.045013,273.594055,273.517731,273.517731,273.517731,273.517731
2076-02-11,273.675690,268.195618,272.093536,276.727753,271.356415,268.504547,276.801239,276.801239,276.801239,276.801239
2076-02-12,276.361420,270.345001,272.841522,278.918701,273.766083,275.138458,278.025146,278.025146,278.025146,278.025146
2076-02-13,276.904236,275.021759,274.246674,279.829834,276.031860,275.104156,270.592804,270.592804,270.592804,270.592804
2076-02-14,275.341858,277.353058,275.427551,279.796570,276.060455,277.891937,270.323700,270.323700,270.323700,270.323700
2076-02-15,272.480103,273.202332,274.768311,279.957520,277.529449,278.706207,272.392944,272.392944,272.392944,272.392944
2076-02-16,273.462311,271.274292,273.816528,278.353577,275.366028,272.792267,272.390625,272.390625,272.390625,272.390625
2076-02-17,272.094086,271.171234,274.464478,273.842651,276.047607,274.205688,274.113647,274.113647,274.113647,274.113647
2076-02-18,275.969238,270.228455,275.225952,269.573669,272.332275,275.035492,277.350159,277.350159,277.350159,277.350159
2076-02-19,276.645172,270.497009,275.883728,274.768066,270.573181,273.690033,278.505219,278.505219,278.505219,278.505219
2076-02-20,277.179565,271.165680,277.091614,279.371826,271.361481,277.323425,277.547455,277.547455,277.547455,277.547455
2076-02-21,275.234558,271.637329,276.147186,280.431793,271.890991,277.341095,278.501709,278.501709,278.501709,278.501709
2076-02-22,274.251678,272.373077,275.682404,280.087555,271.035004,274.174133,273.219086,273.219086,273.219086,273.219086
2076-02-23,273.481323,272.575897,275.596619,277.571747,275.449860,277.200012,274.982513,274.982513,274.982513,274.982513
2076-02-24,275.455444,272.658783,274.045959,271.089661,277.849182,275.489349,273.053467,273.053467,273.053467,273.053467
2076-02-25,277.854095,271.000153,273.053436,268.569550,277.231842,278.045807,277.994568,277.994568,277.994568,277.994568
2076-02-26,279.271912,271.282288,273.255615,267.729919,277.315491,277.597931,278.066254,278.066254,278.066254,278.066254
2076-02-27,273.418701,271.222504,274.088806,269.638580,276.603516,273.556976,280.178650,280.178650,280.178650,280.178650
2076-02-28,270.725128,272.045532,273.612152,271.863770,273.515198,271.570984,277.212036,277.212036,277.212036,277.212036
2076-02-29,272.866821,272.554382,273.630859,273.846130,273.250549,272.680664,276.106293,276.106293,276.106293,276.106293
2076-03-01,275.008514,273.063232,273.649597,275.828522,272.985931,273.790375,275.000549,275.000549,275.000549,275.000549
2076-03-02,274.180756,275.156616,274.605194,277.576599,278.339844,273.461700,277.984161,277.984161,277.984161,277.984161
2076-03-03,275.779297,274.786560,275.113007,271.878967,277.126099,272.909607,278.658417,278.658417,278.658417,278.658417
2076-03-04,276.489349,274.686951,276.589294,271.147522,275.733582,273.114227,276.653778,276.653778,276.653778,276.653778
2076-03-05,276.366638,273.334290,275.553711,273.454895,273.496887,273.375977,275.705444,275.705444,275.705444,275.705444
2076-03-06,272.141937,273.905426,276.927429,277.981171,277.009552,273.145081,275.061951,275.061951,275.061951,275.061951
2076-03-07,271.262573,273.983032,278.249084,272.138641,279.379913,273.939026,275.704102,275.704102,275.704102,275.704102
2076-03-08,269.842499,274.122742,274.849487,278.343048,272.645508,273.370880,274.289154,274.289154,274.289154,274.289154
2076-03-09,271.397797,274.820740,274.416901,276.188599,273.321960,272.287506,274.466980,274.466980,274.466980,274.466980
2076-03-10,270.300232,273.999603,275.268066,275.390228,272.663666,272.594940,272.882965,272.882965,272.882965,272.882965
2076-03-11,269.839691,274.363190,275.917938,273.051422,276.984283,272.634338,272.357117,272.357117,272.357117,272.357117
2076-03-12,270.405579,274.437103,275.956665,278.022552,279.394897,272.438232,272.924683,272.924683,272.924683,272.924683
2076-03-13,272.440125,276.277954,275.102661,279.046722,276.766327,272.381500,273.580933,273.580933,273.580933,273.580933
2076-03-14,270.494385,276.251892,271.328369,270.941803,277.117188,271.666962,274.722351,274.722351,274.722351,274.722351
2076-03-15,269.486572,278.473541,271.316406,273.073486,274.611938,272.455017,273.642090,273.642090,273.642090,273.642090
2076-03-16,270.392883,279.151245,272.166565,276.441132,272.971100,270.104950,275.094818,275.094818,275.094818,275.094818
2076-03-17,269.735535,279.235901,273.386383,276.603516,275.707306,272.285095,273.547058,273.547058,273.547058,273.547058
2076-03-18,268.799286,281.208557,273.646240,278.290710,278.052185,269.526550,272.981140,272.981140,272.981140,272.981140
2076-03-19,268.247681,279.841888,274.798920,270.458374,278.675873,272.087616,272.893372,272.893372,272.893372,272.893372
2076-03-20,268.211548,278.000366,273.898865,271.595398,278.513641,270.134247,272.080872,272.080872,272.080872,272.080872
2076-03-21,270.492096,281.909332,273.886322,277.711609,276.745514,272.298615,272.413147,272.413147,272.413147,272.413147
2076-03-22,270.278381,281.962128,274.661835,280.293701,273.836456,271.262543,273.113007,273.113007,273.113007,273.113007
2076-03-23,273.581848,281.945740,274.493866,277.537018,276.222778,270.937134,275.855804,275.855804,275.855804,275.855804
2076-03-24,274.851501,280.473511,276.697693,280.828644,275.361938,270.724060,272.908905,272.908905,272.908905,272.908905
2076-03-25,277.001617,280.811035,277.127380,271.185211,277.786926,271.342407,272.762421,272.762421,272.762421,272.762421
2076-03-26,278.628265,276.925934,275.828278,277.601105,276.614868,270.402893,272.022339,272.022339,272.022339,272.022339
2076-03-27,280.686981,275.867493,276.540405,278.804779,277.775360,271.336395,276.466339,276.466339,276.466339,276.466339
2076-03-28,277.083374,274.170532,275.581909,281.128479,275.023468,272.233185,278.260803,278.260803,278.260803,278.260803
2076-03-29,275.426666,273.358917,275.568909,275.721741,277.711060,271.448547,272.328552,272.328552,272.328552,272.328552
2076-03-30,275.266510,273.480011,281.576904,272.063446,276.931152,273.842194,272.839966,272.839966,272.839966,272.839966
2076-03-31,270.831757,274.344116,279.188965,275.408356,276.750336,277.161926,272.866577,272.866577,272.866577,272.866577
2076-04-01,270.715942,274.636993,277.410858,280.418732,277.200165,279.531860,277.397888,277.397888,277.397888,277.397888
2076-04-02,270.522430,272.864532,279.190613,275.931122,275.426086,279.990143,273.416901,273.416901,273.416901,273.416901
2076-04-03,271.503357,273.839996,279.876312,274.444733,274.714996,275.370239,278.076172,278.076172,278.076172,278.076172
2076-04-04,270.497162,277.493805,283.585754,270.850616,279.723572,273.393188,273.516876,273.516876,273.516876,273.516876
2076-04-05,271.942505,280.231689,275.961365,276.860748,280.467316,274.882477,276.016083,276.016083,276.016083,276.016083
2076-04-06,275.274963,281.555115,276.318329,277.086426,285.598999,271.583069,271.350250,271.350250,271.350250,271.350250
2076-04-07,277.188019,274.278870,278.676636,273.753693,283.579987,274.106232,276.026886,276.026886,276.026886,276.026886
2076-04-08,272.163605,274.270599,278.596832,275.891602,277.360260,275.426849,270.105164,270.105164,270.105164,270.105164
2076-04-09,270.760132,274.046082,278.834930,277.675781,274.845062,276.240509,271.358765,271.358765,271.358765,271.358765
2076-04-10,268.211609,273.054016,276.698761,280.079163,275.936066,275.971924,270.509064,270.509064,270.509064,270.509064
2076-04-11,271.466675,276.779602,277.356506,276.266174,277.874115,273.473877,271.462708,271.462708,271.462708,271.462708
2076-04-12,275.694092,281.708191,276.898499,271.988831,278.687408,273.666229,272.604523,272.604523,272.604523,272.604523
2076-04-13,275.464661,283.250732,282.804352,270.861206,276.281250,274.536896,273.039490,273.039490,273.039490,273.039490
2076-04-14,276.091400,281.072784,276.421143,271.700989,276.772339,276.536560,271.197357,271.197357,271.197357,271.197357
2076-04-15,276.295349,275.354950,275.136230,272.921173,276.211792,275.102661,271.665802,271.665802,271.665802,271.665802
2076-04-16,279.535034,277.783020,275.212219,272.069153,276.890625,272.965485,276.786682,276.786682,276.786682,276.786682
2076-04-17,274.621429,283.610748,280.139648,273.417725,272.196533,272.979492,274.959442,274.959442,274.959442,274.959442
2076-04-18,270.493225,281.564697,277.719604,275.758423,273.873138,276.473236,273.372681,273.372681,273.372681,273.372681
2076-04-19,273.183258,274.614258,279.485626,275.650574,273.138275,282.169220,272.790588,272.790588,272.790588,272.790588
2076-04-20,271.996094,277.279022,283.693298,275.987976,279.289368,279.024597,268.921478,268.921478,268.921478,268.921478
2076-04-21,272.054901,275.605347,283.798553,274.392670,273.149200,281.145660,268.314606,268.314606,268.314606,268.314606
2076-04-22,269.987305,275.691986,279.150513,271.519409,275.473724,281.361847,273.221405,273.221405,273.221405,273.221405
2076-04-23,268.362793,272.812256,275.387604,271.450989,277.728027,282.019958,275.839447,275.839447,275.839447,275.839447
2076-04-24,274.084473,270.916168,274.671448,273.702667,275.180603,279.164642,278.053314,278.053314,278.053314,278.053314
2076-04-25,272.646179,273.504547,278.318024,273.225464,275.797302,281.129608,272.059082,272.059082,272.059082,272.059082
2076-04-26,273.258423,273.267883,283.575226,274.454803,274.778473,281.787659,270.692963,270.692963,270.692963,270.692963
2076-04-27,275.963379,273.500244,277.299622,277.431488,275.955017,283.329224,269.030365,269.030365,269.030365,269.030365
2076-04-28,273.893707,274.507019,274.486908,280.533691,276.276489,274.255096,269.441223,269.441223,269.441223,269.441223
2076-04-29,274.051331,274.471710,274.184967,281.519440,276.559601,274.830811,268.934143,268.934143,268.934143,268.934143
2076-04-30,274.339935,277.959076,276.271423,277.797729,273.338654,275.354919,269.364990,269.364990,269.364990,269.364990
2076-05-01,276.688171,276.773315,277.045624,274.605103,273.596252,278.787964,278.386292,278.386292,278.386292,278.386292
2076-05-02,278.120148,274.064545,276.725555,270.808411,274.649384,279.870972,276.150024,276.150024,276.150024,276.150024
2076-05-03,278.766357,273.180542,274.724457,270.382660,275.810791,279.348083,277.281311,277.281311,277.281311,277.281311
2076-05-04,278.563812,272.812073,280.645538,272.330841,279.644684,275.260620,278.388885,278.388885,278.388885,278.388885
2076-05-05,279.255981,276.987366,282.693970,274.441284,281.569977,273.175598,275.061096,275.061096,275.061096,275.061096
2076-05-06,282.405212,282.940186,286.508453,278.108032,282.648712,274.587921,272.168732,272.168732,272.168732,272.168732
2076-05-07,284.724670,276.403320,281.183929,281.471649,282.553192,272.263824,275.037994,275.037994,275.037994,275.037994
2076-05-08,285.089752,278.817871,278.294708,283.333344,286.068604,270.356140,275.774597,275.774597,275.774597,275.774597
2076-05-09,282.381592,280.960815,284.822723,277.976440,286.583313,271.115814,275.994629,275.994629,275.994629,275.994629
2076-05-10,284.664673,279.122131,285.155457,277.731445,281.387329,277.561279,275.725128,275.725128,275.725128,275.725128
2076-05-11,282.959869,278.465454,282.582184,278.390839,279.097046,280.501099,274.788025,274.788025,274.788025,274.788025
2076-05-12,280.830872,277.905029,280.730652,281.157532,278.729584,278.394989,275.721771,275.721771,275.721771,275.721771
2076-05-13,284.470703,281.051239,278.537354,280.357239,281.190399,276.158325,274.461151,274.461151,274.461151,274.461151
2076-05-14,284.316620,280.233917,279.777008,284.984467,283.532013,276.702484,274.556061,274.556061,274.556061,274.556061
2076-05-15,284.614227,278.407928,280.644928,281.092010,287.480438,280.841766,279.011505,279.011505,279.011505,279.011505
2076-05-16,285.357178,279.664001,285.037292,281.400146,279.739655,276.371246,279.262970,279.262970,279.262970,279.262970
2076-05-17,283.711700,282.997162,283.449219,281.292297,276.411316,275.624756,282.017517,282.017517,282.017517,282.017517
2076-05-18,284.108795,282.257202,279.131866,282.551178,280.859924,275.289978,278.725922,278.725922,278.725922,278.725922
2076-05-19,283.792114,279.719269,287.024994,283.675934,278.573608,277.872437,280.563599,280.563599,280.563599,280.563599
2076-05-20,285.182159,278.999329,283.485321,283.507599,278.789459,279.395813,275.618713,275.618713,275.618713,275.618713
2076-05-21,282.540192,275.391968,278.206451,284.882416,279.126099,279.397156,281.012451,281.012451,281.012451,281.012451
2076-05-22,281.657104,275.449341,280.946106,288.662842,278.761536,280.321289,280.747253,280.747253,280.747253,280.747253
2076-05-23,282.536438,279.398468,285.439392,289.665955,279.177277,278.533386,278.854370,278.854370,278.854370,278.854370
2076-05-24,280.313446,274.318970,286.093170,283.489044,278.276001,277.126801,284.061279,284.061279,284.061279,284.061279
2076-05-25,278.082489,273.578094,285.009827,284.527832,285.873383,277.230774,280.892365,280.892365,280.892365,280.892365
2076-05-26,277.134399,280.081573,284.452637,284.478607,283.984711,278.204224,284.109802,284.109802,284.109802,284.109802
2076-05-27,279.779541,285.511017,281.328247,283.834412,288.193085,280.699799,281.687805,281.687805,281.687805,281.687805
2076-05-28,284.082489,284.430298,281.966309,283.666656,277.885712,283.869171,282.061462,282.061462,282.061462,282.061462
